# t [Myr]       r [kpc]       v [km/s]
  0.186500E+03  0.502875E+01  0.415005E+01
  0.186666E+03  0.502941E+01  0.386182E+01
  0.186833E+03  0.503010E+01  0.408734E+01
  0.187000E+03  0.503080E+01  0.407314E+01
  0.187166E+03  0.503147E+01  0.398639E+01
  0.187333E+03  0.503216E+01  0.404009E+01
  0.187500E+03  0.503286E+01  0.408173E+01
  0.187666E+03  0.503355E+01  0.410452E+01
  0.187833E+03  0.503427E+01  0.418185E+01
  0.188000E+03  0.503498E+01  0.417841E+01
  0.188166E+03  0.503563E+01  0.385967E+01
  0.188333E+03  0.503634E+01  0.416681E+01
  0.188500E+03  0.503707E+01  0.426175E+01
  0.188666E+03  0.503777E+01  0.410280E+01
  0.188833E+03  0.503845E+01  0.398854E+01
  0.189000E+03  0.503916E+01  0.418872E+01
  0.189166E+03  0.503988E+01  0.425316E+01
  0.189333E+03  0.504057E+01  0.402291E+01
  0.189500E+03  0.504125E+01  0.401687E+01
  0.189666E+03  0.504195E+01  0.409206E+01
  0.189833E+03  0.504267E+01  0.425487E+01
  0.190000E+03  0.504335E+01  0.397821E+01
  0.190166E+03  0.504401E+01  0.388544E+01
  0.190333E+03  0.504466E+01  0.384542E+01
  0.190500E+03  0.504537E+01  0.415607E+01
  0.190666E+03  0.504611E+01  0.435582E+01
  0.190833E+03  0.504682E+01  0.415692E+01
  0.191000E+03  0.504748E+01  0.389618E+01
  0.191166E+03  0.504822E+01  0.432790E+01
  0.191333E+03  0.504894E+01  0.420633E+01
  0.191500E+03  0.504965E+01  0.422266E+01
  0.191666E+03  0.505038E+01  0.428709E+01
  0.191833E+03  0.505105E+01  0.393954E+01
  0.192000E+03  0.505176E+01  0.415435E+01
  0.192166E+03  0.505243E+01  0.391766E+01
  0.192333E+03  0.505303E+01  0.355934E+01
  0.192500E+03  0.505372E+01  0.405339E+01
  0.192666E+03  0.505438E+01  0.384464E+01
  0.192833E+03  0.505509E+01  0.420805E+01
  0.193000E+03  0.505578E+01  0.404050E+01
  0.193166E+03  0.505647E+01  0.402291E+01
  0.193333E+03  0.505718E+01  0.422524E+01
  0.193500E+03  0.505789E+01  0.416037E+01
  0.193666E+03  0.505861E+01  0.418657E+01
  0.193833E+03  0.505927E+01  0.392666E+01
  0.194000E+03  0.505987E+01  0.350742E+01
  0.194166E+03  0.506054E+01  0.390558E+01
  0.194333E+03  0.506116E+01  0.365777E+01
  0.194500E+03  0.506182E+01  0.390263E+01
  0.194666E+03  0.506246E+01  0.376809E+01
  0.194833E+03  0.506307E+01  0.357616E+01
  0.195000E+03  0.506371E+01  0.374154E+01
  0.195166E+03  0.506431E+01  0.353571E+01
  0.195333E+03  0.506499E+01  0.398465E+01
  0.195500E+03  0.506561E+01  0.362770E+01
  0.195666E+03  0.506622E+01  0.358297E+01
  0.195833E+03  0.506689E+01  0.395028E+01
  0.196000E+03  0.506757E+01  0.401217E+01
  0.196166E+03  0.506819E+01  0.361304E+01
  0.196333E+03  0.506878E+01  0.350349E+01
  0.196500E+03  0.506938E+01  0.350528E+01
  0.196666E+03  0.507004E+01  0.389873E+01
  0.196833E+03  0.507067E+01  0.370111E+01
  0.197000E+03  0.507136E+01  0.402935E+01
  0.197166E+03  0.507197E+01  0.360015E+01
  0.197333E+03  0.507266E+01  0.403365E+01
  0.197500E+03  0.507334E+01  0.401902E+01
  0.197666E+03  0.507403E+01  0.403406E+01
  0.197833E+03  0.507463E+01  0.356112E+01
  0.198000E+03  0.507531E+01  0.396747E+01
  0.198166E+03  0.507598E+01  0.395243E+01
  0.198333E+03  0.507669E+01  0.414748E+01
  0.198500E+03  0.507732E+01  0.374837E+01
  0.198666E+03  0.507797E+01  0.376985E+01
  0.198833E+03  0.507862E+01  0.383604E+01
  0.199000E+03  0.507930E+01  0.398210E+01
  0.199166E+03  0.507992E+01  0.366067E+01
  0.199333E+03  0.508060E+01  0.402291E+01
  0.199500E+03  0.508122E+01  0.362985E+01
  0.199666E+03  0.508189E+01  0.389483E+01
  0.199833E+03  0.508250E+01  0.359978E+01
  0.200000E+03  0.508314E+01  0.376731E+01
  0.200166E+03  0.508375E+01  0.359193E+01
  0.200333E+03  0.508439E+01  0.376087E+01
  0.200500E+03  0.508503E+01  0.378664E+01
  0.200666E+03  0.508568E+01  0.376340E+01
  0.200833E+03  0.508635E+01  0.394599E+01
  0.201000E+03  0.508698E+01  0.374622E+01
  0.201166E+03  0.508758E+01  0.351172E+01
  0.201333E+03  0.508823E+01  0.383214E+01
  0.201500E+03  0.508889E+01  0.384718E+01
  0.201666E+03  0.508954E+01  0.380168E+01
  0.201833E+03  0.509014E+01  0.354215E+01
  0.202000E+03  0.509077E+01  0.373118E+01
  0.202166E+03  0.509139E+01  0.365133E+01
  0.202333E+03  0.509202E+01  0.367710E+01
  0.202500E+03  0.509264E+01  0.362630E+01
  0.202666E+03  0.509324E+01  0.351172E+01
  0.202833E+03  0.509383E+01  0.347735E+01
  0.203000E+03  0.509444E+01  0.357474E+01
  0.203166E+03  0.509506E+01  0.365777E+01
  0.203333E+03  0.509563E+01  0.334419E+01
  0.203500E+03  0.509622E+01  0.347807E+01
  0.203666E+03  0.509679E+01  0.336137E+01
  0.203833E+03  0.509738E+01  0.345373E+01
  0.204000E+03  0.509796E+01  0.344334E+01
  0.204166E+03  0.509858E+01  0.358726E+01
  0.204333E+03  0.509917E+01  0.348809E+01
  0.204500E+03  0.509980E+01  0.372044E+01
  0.204666E+03  0.510038E+01  0.341327E+01
  0.204833E+03  0.510098E+01  0.348845E+01
  0.205000E+03  0.510159E+01  0.361696E+01
  0.205166E+03  0.510220E+01  0.356793E+01
  0.205333E+03  0.510276E+01  0.326720E+01
  0.205500E+03  0.510335E+01  0.351816E+01
  0.205666E+03  0.510396E+01  0.356756E+01
  0.205833E+03  0.510458E+01  0.363489E+01
  0.206000E+03  0.510518E+01  0.350313E+01
  0.206166E+03  0.510582E+01  0.381027E+01
  0.206333E+03  0.510641E+01  0.344369E+01
  0.206500E+03  0.510708E+01  0.390907E+01
  0.206666E+03  0.510766E+01  0.344943E+01
  0.206833E+03  0.510833E+01  0.391417E+01
  0.207000E+03  0.510904E+01  0.416896E+01
  0.207166E+03  0.510967E+01  0.369858E+01
  0.207333E+03  0.511030E+01  0.371185E+01
  0.207500E+03  0.511093E+01  0.371185E+01
  0.207666E+03  0.511158E+01  0.379953E+01
  0.207833E+03  0.511221E+01  0.372044E+01
  0.208000E+03  0.511287E+01  0.389443E+01
  0.208166E+03  0.511343E+01  0.325828E+01
  0.208333E+03  0.511405E+01  0.363667E+01
  0.208500E+03  0.511471E+01  0.391806E+01
  0.208666E+03  0.511530E+01  0.342581E+01
  0.208833E+03  0.511586E+01  0.332949E+01
  0.209000E+03  0.511648E+01  0.360408E+01
  0.209166E+03  0.511707E+01  0.349060E+01
  0.209333E+03  0.511768E+01  0.358726E+01
  0.209500E+03  0.511829E+01  0.358045E+01
  0.209666E+03  0.511886E+01  0.336816E+01
  0.209833E+03  0.511941E+01  0.318772E+01
  0.210000E+03  0.512000E+01  0.349669E+01
  0.210166E+03  0.512058E+01  0.341327E+01
  0.210333E+03  0.512115E+01  0.331661E+01
  0.210500E+03  0.512173E+01  0.342795E+01
  0.210666E+03  0.512224E+01  0.297506E+01
  0.210833E+03  0.512281E+01  0.335957E+01
  0.211000E+03  0.512338E+01  0.334634E+01
  0.211166E+03  0.512400E+01  0.363630E+01
  0.211333E+03  0.512457E+01  0.334273E+01
  0.211500E+03  0.512518E+01  0.361052E+01
  0.211666E+03  0.512572E+01  0.317483E+01
  0.211833E+03  0.512629E+01  0.335527E+01
  0.212000E+03  0.512683E+01  0.318954E+01
  0.212166E+03  0.512738E+01  0.319417E+01
  0.212333E+03  0.512791E+01  0.312940E+01
  0.212500E+03  0.512842E+01  0.301803E+01
  0.212666E+03  0.512892E+01  0.291062E+01
  0.212833E+03  0.512943E+01  0.300698E+01
  0.213000E+03  0.512999E+01  0.330372E+01
  0.213166E+03  0.513060E+01  0.358941E+01
  0.213333E+03  0.513119E+01  0.343440E+01
  0.213500E+03  0.513173E+01  0.318772E+01
  0.213666E+03  0.513234E+01  0.355075E+01
  0.213833E+03  0.513286E+01  0.306067E+01
  0.214000E+03  0.513340E+01  0.320276E+01
  0.214166E+03  0.513400E+01  0.350349E+01
  0.214333E+03  0.513459E+01  0.348809E+01
  0.214500E+03  0.513520E+01  0.355468E+01
  0.214666E+03  0.513583E+01  0.372942E+01
  0.214833E+03  0.513642E+01  0.347521E+01
  0.215000E+03  0.513703E+01  0.359119E+01
  0.215166E+03  0.513763E+01  0.348881E+01
  0.215333E+03  0.513819E+01  0.331627E+01
  0.215500E+03  0.513875E+01  0.326290E+01
  0.215666E+03  0.513930E+01  0.324787E+01
  0.215833E+03  0.513989E+01  0.347950E+01
  0.216000E+03  0.514048E+01  0.345838E+01
  0.216166E+03  0.514104E+01  0.330338E+01
  0.216333E+03  0.514163E+01  0.346912E+01
  0.216500E+03  0.514222E+01  0.344764E+01
  0.216666E+03  0.514281E+01  0.349239E+01
  0.216833E+03  0.514339E+01  0.336601E+01
  0.217000E+03  0.514392E+01  0.314476E+01
  0.217166E+03  0.514446E+01  0.318310E+01
  0.217333E+03  0.514501E+01  0.322854E+01
  0.217500E+03  0.514560E+01  0.345838E+01
  0.217666E+03  0.514615E+01  0.319599E+01
  0.217833E+03  0.514669E+01  0.316807E+01
  0.218000E+03  0.514722E+01  0.314938E+01
  0.218166E+03  0.514772E+01  0.291462E+01
  0.218333E+03  0.514822E+01  0.298550E+01
  0.218500E+03  0.514876E+01  0.314938E+01
  0.218666E+03  0.514930E+01  0.313800E+01
  0.218833E+03  0.514982E+01  0.306497E+01
  0.219000E+03  0.515032E+01  0.294529E+01
  0.219166E+03  0.515089E+01  0.338070E+01
  0.219333E+03  0.515141E+01  0.302631E+01
  0.219500E+03  0.515195E+01  0.318343E+01
  0.219666E+03  0.515244E+01  0.285263E+01
  0.219833E+03  0.515291E+01  0.276427E+01
  0.220000E+03  0.515341E+01  0.294070E+01
  0.220166E+03  0.515395E+01  0.317698E+01
  0.220333E+03  0.515450E+01  0.323465E+01
  0.220500E+03  0.515497E+01  0.279892E+01
  0.220666E+03  0.515554E+01  0.330587E+01
  0.220833E+03  0.515609E+01  0.323250E+01
  0.221000E+03  0.515660E+01  0.302662E+01
  0.221166E+03  0.515714E+01  0.315303E+01
  0.221333E+03  0.515762E+01  0.283974E+01
  0.221500E+03  0.515814E+01  0.302662E+01
  0.221666E+03  0.515865E+01  0.302416E+01
  0.221833E+03  0.515913E+01  0.280752E+01
  0.222000E+03  0.515968E+01  0.321780E+01
  0.222166E+03  0.516022E+01  0.316807E+01
  0.222333E+03  0.516079E+01  0.340073E+01
  0.222500E+03  0.516132E+01  0.311437E+01
  0.222666E+03  0.516192E+01  0.347735E+01
  0.222833E+03  0.516244E+01  0.310180E+01
  0.223000E+03  0.516300E+01  0.326290E+01
  0.223166E+03  0.516356E+01  0.328405E+01
  0.223333E+03  0.516410E+01  0.316409E+01
  0.223500E+03  0.516463E+01  0.311469E+01
  0.223666E+03  0.516523E+01  0.354609E+01
  0.223833E+03  0.516579E+01  0.328009E+01
  0.224000E+03  0.516634E+01  0.324787E+01
  0.224166E+03  0.516686E+01  0.304134E+01
  0.224333E+03  0.516742E+01  0.328224E+01
  0.224500E+03  0.516795E+01  0.310578E+01
  0.224666E+03  0.516846E+01  0.302447E+01
  0.224833E+03  0.516899E+01  0.308032E+01
  0.225000E+03  0.516955E+01  0.332701E+01
  0.225166E+03  0.517009E+01  0.315980E+01
  0.225333E+03  0.517059E+01  0.294284E+01
  0.225500E+03  0.517113E+01  0.316592E+01
  0.225666E+03  0.517169E+01  0.328868E+01
  0.225833E+03  0.517220E+01  0.300943E+01
  0.226000E+03  0.517272E+01  0.304779E+01
  0.226166E+03  0.517321E+01  0.286766E+01
  0.226333E+03  0.517369E+01  0.282470E+01
  0.226500E+03  0.517417E+01  0.286092E+01
  0.226666E+03  0.517466E+01  0.282900E+01
  0.226833E+03  0.517518E+01  0.306314E+01
  0.227000E+03  0.517568E+01  0.293825E+01
  0.227166E+03  0.517610E+01  0.246168E+01
  0.227333E+03  0.517658E+01  0.283544E+01
  0.227500E+03  0.517707E+01  0.289744E+01
  0.227666E+03  0.517760E+01  0.311254E+01
  0.227833E+03  0.517808E+01  0.283300E+01
  0.228000E+03  0.517859E+01  0.294714E+01
  0.228166E+03  0.517907E+01  0.283974E+01
  0.228333E+03  0.517955E+01  0.283300E+01
  0.228500E+03  0.518003E+01  0.278604E+01
  0.228666E+03  0.518053E+01  0.296647E+01
  0.228833E+03  0.518097E+01  0.261177E+01
  0.229000E+03  0.518145E+01  0.277744E+01
  0.229166E+03  0.518192E+01  0.276670E+01
  0.229333E+03  0.518249E+01  0.333130E+01
  0.229500E+03  0.518296E+01  0.281181E+01
  0.229666E+03  0.518345E+01  0.285263E+01
  0.229833E+03  0.518394E+01  0.289099E+01
  0.230000E+03  0.518443E+01  0.286952E+01
  0.230166E+03  0.518491E+01  0.284862E+01
  0.230333E+03  0.518540E+01  0.285448E+01
  0.230500E+03  0.518589E+01  0.290388E+01
  0.230666E+03  0.518641E+01  0.302693E+01
  0.230833E+03  0.518698E+01  0.335708E+01
  0.231000E+03  0.518751E+01  0.309504E+01
  0.231166E+03  0.518806E+01  0.325894E+01
  0.231333E+03  0.518859E+01  0.311867E+01
  0.231500E+03  0.518910E+01  0.300268E+01
  0.231666E+03  0.518963E+01  0.307173E+01
  0.231833E+03  0.519008E+01  0.264212E+01
  0.232000E+03  0.519060E+01  0.307356E+01
  0.232166E+03  0.519108E+01  0.280752E+01
  0.232333E+03  0.519160E+01  0.307388E+01
  0.232500E+03  0.519213E+01  0.308645E+01
  0.232666E+03  0.519261E+01  0.285048E+01
  0.232833E+03  0.519311E+01  0.291922E+01
  0.233000E+03  0.519356E+01  0.266789E+01
  0.233166E+03  0.519404E+01  0.283300E+01
  0.233333E+03  0.519453E+01  0.288670E+01
  0.233500E+03  0.519503E+01  0.293885E+01
  0.233666E+03  0.519550E+01  0.271487E+01
  0.233833E+03  0.519603E+01  0.312940E+01
  0.234000E+03  0.519649E+01  0.273476E+01
  0.234166E+03  0.519700E+01  0.294469E+01
  0.234333E+03  0.519747E+01  0.277716E+01
  0.234500E+03  0.519794E+01  0.279277E+01
  0.234666E+03  0.519843E+01  0.283085E+01
  0.234833E+03  0.519892E+01  0.291892E+01
  0.235000E+03  0.519929E+01  0.215236E+01
  0.235166E+03  0.519977E+01  0.280322E+01
  0.235333E+03  0.520026E+01  0.288240E+01
  0.235500E+03  0.520074E+01  0.284188E+01
  0.235666E+03  0.520121E+01  0.275167E+01
  0.235833E+03  0.520165E+01  0.261822E+01
  0.236000E+03  0.520216E+01  0.296218E+01
  0.236166E+03  0.520263E+01  0.279678E+01
  0.236333E+03  0.520313E+01  0.294039E+01
  0.236500E+03  0.520360E+01  0.275167E+01
  0.236666E+03  0.520402E+01  0.246357E+01
  0.236833E+03  0.520454E+01  0.306775E+01
  0.237000E+03  0.520503E+01  0.288455E+01
  0.237166E+03  0.520548E+01  0.259459E+01
  0.237333E+03  0.520589E+01  0.243185E+01
  0.237500E+03  0.520634E+01  0.265258E+01
  0.237666E+03  0.520677E+01  0.251512E+01
  0.237833E+03  0.520728E+01  0.302478E+01
  0.238000E+03  0.520778E+01  0.291677E+01
  0.238166E+03  0.520829E+01  0.297691E+01
  0.238333E+03  0.520881E+01  0.304380E+01
  0.238500E+03  0.520929E+01  0.282470E+01
  0.238666E+03  0.520972E+01  0.257526E+01
  0.238833E+03  0.521018E+01  0.266574E+01
  0.239000E+03  0.521065E+01  0.275811E+01
  0.239166E+03  0.521114E+01  0.292106E+01
  0.239333E+03  0.521162E+01  0.279248E+01
  0.239500E+03  0.521206E+01  0.257123E+01
  0.239666E+03  0.521256E+01  0.295973E+01
  0.239833E+03  0.521304E+01  0.280322E+01
  0.240000E+03  0.521349E+01  0.265044E+01
  0.240166E+03  0.521393E+01  0.257553E+01
  0.240333E+03  0.521437E+01  0.259701E+01
  0.240500E+03  0.521484E+01  0.274494E+01
  0.240666E+03  0.521526E+01  0.248960E+01
  0.240833E+03  0.521574E+01  0.282685E+01
  0.241000E+03  0.521619E+01  0.266118E+01
  0.241166E+03  0.521668E+01  0.282900E+01
  0.241333E+03  0.521710E+01  0.248960E+01
  0.241500E+03  0.521758E+01  0.280508E+01
  0.241666E+03  0.521798E+01  0.238864E+01
  0.241833E+03  0.521843E+01  0.263567E+01
  0.242000E+03  0.521891E+01  0.279434E+01
  0.242166E+03  0.521940E+01  0.287381E+01
  0.242333E+03  0.521985E+01  0.266817E+01
  0.242500E+03  0.522031E+01  0.270198E+01
  0.242666E+03  0.522078E+01  0.272991E+01
  0.242833E+03  0.522124E+01  0.274980E+01
  0.243000E+03  0.522164E+01  0.235618E+01
  0.243166E+03  0.522206E+01  0.246787E+01
  0.243333E+03  0.522245E+01  0.228769E+01
  0.243500E+03  0.522290E+01  0.264856E+01
  0.243666E+03  0.522329E+01  0.229413E+01
  0.243833E+03  0.522374E+01  0.263325E+01
  0.244000E+03  0.522415E+01  0.240368E+01
  0.244166E+03  0.522460E+01  0.261204E+01
  0.244333E+03  0.522503E+01  0.257741E+01
  0.244500E+03  0.522545E+01  0.243590E+01
  0.244666E+03  0.522588E+01  0.252612E+01
  0.244833E+03  0.522628E+01  0.233685E+01
  0.245000E+03  0.522670E+01  0.249175E+01
  0.245166E+03  0.522713E+01  0.252827E+01
  0.245333E+03  0.522757E+01  0.257311E+01
  0.245500E+03  0.522801E+01  0.261392E+01
  0.245666E+03  0.522846E+01  0.263594E+01
  0.245833E+03  0.522889E+01  0.248935E+01
  0.246000E+03  0.522932E+01  0.256667E+01
  0.246166E+03  0.522980E+01  0.279706E+01
  0.246333E+03  0.523025E+01  0.266977E+01
  0.246500E+03  0.523069E+01  0.255378E+01
  0.246666E+03  0.523116E+01  0.274522E+01
  0.246833E+03  0.523167E+01  0.304380E+01
  0.247000E+03  0.523217E+01  0.289744E+01
  0.247166E+03  0.523264E+01  0.280322E+01
  0.247333E+03  0.523320E+01  0.324787E+01
  0.247500E+03  0.523368E+01  0.285477E+01
  0.247666E+03  0.523411E+01  0.251083E+01
  0.247833E+03  0.523453E+01  0.247671E+01
  0.248000E+03  0.523497E+01  0.259915E+01
  0.248166E+03  0.523543E+01  0.270413E+01
  0.248333E+03  0.523584E+01  0.240368E+01
  0.248500E+03  0.523625E+01  0.238220E+01
  0.248666E+03  0.523667E+01  0.245928E+01
  0.248833E+03  0.523713E+01  0.272131E+01
  0.249000E+03  0.523749E+01  0.211391E+01
  0.249166E+03  0.523799E+01  0.297046E+01
  0.249333E+03  0.523842E+01  0.247002E+01
  0.249500E+03  0.523883E+01  0.244904E+01
  0.249666E+03  0.523925E+01  0.244639E+01
  0.249833E+03  0.523964E+01  0.228316E+01
  0.250000E+03  0.524005E+01  0.243400E+01
  0.250166E+03  0.524046E+01  0.241847E+01
  0.250333E+03  0.524091E+01  0.261177E+01
  0.250500E+03  0.524141E+01  0.294070E+01
  0.250666E+03  0.524177E+01  0.210725E+01
  0.250833E+03  0.524218E+01  0.244424E+01
  0.251000E+03  0.524255E+01  0.215021E+01
  0.251166E+03  0.524296E+01  0.242946E+01
  0.251333E+03  0.524333E+01  0.213925E+01
  0.251500E+03  0.524374E+01  0.245309E+01
  0.251666E+03  0.524416E+01  0.246812E+01
  0.251833E+03  0.524458E+01  0.243780E+01
  0.252000E+03  0.524496E+01  0.225332E+01
  0.252166E+03  0.524539E+01  0.252586E+01
  0.252333E+03  0.524575E+01  0.209436E+01
  0.252500E+03  0.524612E+01  0.219317E+01
  0.252666E+03  0.524648E+01  0.210059E+01
  0.252833E+03  0.524690E+01  0.249605E+01
  0.253000E+03  0.524728E+01  0.219747E+01
  0.253166E+03  0.524769E+01  0.239699E+01
  0.253333E+03  0.524807E+01  0.223613E+01
  0.253500E+03  0.524848E+01  0.244235E+01
  0.253666E+03  0.524893E+01  0.261392E+01
  0.253833E+03  0.524934E+01  0.244639E+01
  0.254000E+03  0.524977E+01  0.248771E+01
  0.254166E+03  0.525012E+01  0.210274E+01
  0.254333E+03  0.525056E+01  0.256478E+01
  0.254500E+03  0.525102E+01  0.269152E+01
  0.254666E+03  0.525142E+01  0.234759E+01
  0.254833E+03  0.525184E+01  0.249605E+01
  0.255000E+03  0.525230E+01  0.266145E+01
  0.255166E+03  0.525272E+01  0.247646E+01
  0.255333E+03  0.525312E+01  0.235642E+01
  0.255500E+03  0.525359E+01  0.278575E+01
  0.255666E+03  0.525402E+01  0.254116E+01
  0.255833E+03  0.525443E+01  0.235857E+01
  0.256000E+03  0.525482E+01  0.233685E+01
  0.256166E+03  0.525527E+01  0.261634E+01
  0.256333E+03  0.525572E+01  0.265930E+01
  0.256500E+03  0.525614E+01  0.242921E+01
  0.256666E+03  0.525653E+01  0.232205E+01
  0.256833E+03  0.525699E+01  0.268937E+01
  0.257000E+03  0.525737E+01  0.225738E+01
  0.257166E+03  0.525776E+01  0.229198E+01
  0.257333E+03  0.525817E+01  0.238220E+01
  0.257500E+03  0.525855E+01  0.222946E+01
  0.257666E+03  0.525896E+01  0.244639E+01
  0.257833E+03  0.525938E+01  0.244260E+01
  0.258000E+03  0.525977E+01  0.232611E+01
  0.258166E+03  0.526014E+01  0.216525E+01
  0.258333E+03  0.526056E+01  0.245309E+01
  0.258500E+03  0.526097E+01  0.240988E+01
  0.258666E+03  0.526129E+01  0.187741E+01
  0.258833E+03  0.526169E+01  0.235189E+01
  0.259000E+03  0.526214E+01  0.261419E+01
  0.259166E+03  0.526248E+01  0.203421E+01
  0.259333E+03  0.526289E+01  0.240558E+01
  0.259500E+03  0.526322E+01  0.190963E+01
  0.259666E+03  0.526358E+01  0.212228E+01
  0.259833E+03  0.526394E+01  0.211562E+01
  0.260000E+03  0.526428E+01  0.201488E+01
  0.260166E+03  0.526462E+01  0.198910E+01
  0.260333E+03  0.526496E+01  0.201897E+01
  0.260500E+03  0.526533E+01  0.213947E+01
  0.260666E+03  0.526570E+01  0.219961E+01
  0.260833E+03  0.526612E+01  0.248505E+01
  0.261000E+03  0.526653E+01  0.241203E+01
  0.261166E+03  0.526692E+01  0.226858E+01
  0.261333E+03  0.526730E+01  0.224664E+01
  0.261500E+03  0.526770E+01  0.231967E+01
  0.261666E+03  0.526807E+01  0.217836E+01
  0.261833E+03  0.526846E+01  0.230678E+01
  0.262000E+03  0.526889E+01  0.253230E+01
  0.262166E+03  0.526924E+01  0.207288E+01
  0.262333E+03  0.526967E+01  0.250679E+01
  0.262500E+03  0.527007E+01  0.236048E+01
  0.262666E+03  0.527050E+01  0.253686E+01
  0.262833E+03  0.527096E+01  0.269582E+01
  0.263000E+03  0.527139E+01  0.248935E+01
  0.263166E+03  0.527178E+01  0.228769E+01
  0.263333E+03  0.527216E+01  0.225976E+01
  0.263500E+03  0.527256E+01  0.235833E+01
  0.263666E+03  0.527300E+01  0.256478E+01
  0.263833E+03  0.527347E+01  0.279892E+01
  0.264000E+03  0.527384E+01  0.214999E+01
  0.264166E+03  0.527423E+01  0.227265E+01
  0.264333E+03  0.527462E+01  0.232182E+01
  0.264500E+03  0.527496E+01  0.198910E+01
  0.264666E+03  0.527533E+01  0.218887E+01
  0.264833E+03  0.527571E+01  0.219509E+01
  0.265000E+03  0.527616E+01  0.265098E+01
  0.265166E+03  0.527655E+01  0.232396E+01
  0.265333E+03  0.527690E+01  0.205763E+01
  0.265500E+03  0.527725E+01  0.201079E+01
  0.265666E+03  0.527759E+01  0.204045E+01
  0.265833E+03  0.527798E+01  0.225309E+01
  0.266000E+03  0.527832E+01  0.204281E+01
  0.266166E+03  0.527868E+01  0.209866E+01
  0.266333E+03  0.527909E+01  0.241632E+01
  0.266500E+03  0.527946E+01  0.215665E+01
  0.266666E+03  0.527981E+01  0.206429E+01
  0.266833E+03  0.528016E+01  0.203186E+01
  0.267000E+03  0.528054E+01  0.222110E+01
  0.267166E+03  0.528090E+01  0.214806E+01
  0.267333E+03  0.528125E+01  0.207911E+01
  0.267500E+03  0.528160E+01  0.203636E+01
  0.267666E+03  0.528194E+01  0.196742E+01
  0.267833E+03  0.528232E+01  0.223613E+01
  0.268000E+03  0.528262E+01  0.180222E+01
  0.268166E+03  0.528293E+01  0.182352E+01
  0.268333E+03  0.528333E+01  0.230272E+01
  0.268500E+03  0.528369E+01  0.212636E+01
  0.268666E+03  0.528400E+01  0.183874E+01
  0.268833E+03  0.528434E+01  0.197642E+01
  0.269000E+03  0.528466E+01  0.190279E+01
  0.269166E+03  0.528497E+01  0.182800E+01
  0.269333E+03  0.528538E+01  0.238864E+01
  0.269500E+03  0.528569E+01  0.185144E+01
  0.269666E+03  0.528607E+01  0.220821E+01
  0.269833E+03  0.528644E+01  0.220391E+01
  0.270000E+03  0.528679E+01  0.203830E+01
  0.270166E+03  0.528718E+01  0.228339E+01
  0.270333E+03  0.528753E+01  0.205140E+01
  0.270500E+03  0.528791E+01  0.221442E+01
  0.270666E+03  0.528828E+01  0.220391E+01
  0.270833E+03  0.528870E+01  0.248531E+01
  0.271000E+03  0.528914E+01  0.254519E+01
  0.271166E+03  0.528954E+01  0.236072E+01
  0.271333E+03  0.528996E+01  0.247457E+01
  0.271500E+03  0.529036E+01  0.234783E+01
  0.271666E+03  0.529072E+01  0.213710E+01
  0.271833E+03  0.529111E+01  0.227050E+01
  0.272000E+03  0.529154E+01  0.250842E+01
  0.272166E+03  0.529190E+01  0.212250E+01
  0.272333E+03  0.529230E+01  0.233709E+01
  0.272500E+03  0.529264E+01  0.203207E+01
  0.272666E+03  0.529305E+01  0.237742E+01
  0.272833E+03  0.529339E+01  0.202583E+01
  0.273000E+03  0.529378E+01  0.230272E+01
  0.273166E+03  0.529414E+01  0.209608E+01
  0.273333E+03  0.529446E+01  0.188404E+01
  0.273500E+03  0.529480E+01  0.199340E+01
  0.273666E+03  0.529516E+01  0.214762E+01
  0.273833E+03  0.529558E+01  0.243830E+01
  0.274000E+03  0.529599E+01  0.241872E+01
  0.274166E+03  0.529632E+01  0.194360E+01
  0.274333E+03  0.529666E+01  0.197192E+01
  0.274500E+03  0.529701E+01  0.209887E+01
  0.274666E+03  0.529739E+01  0.219916E+01
  0.274833E+03  0.529771E+01  0.187311E+01
  0.275000E+03  0.529805E+01  0.203872E+01
  0.275166E+03  0.529839E+01  0.199084E+01
  0.275333E+03  0.529872E+01  0.192466E+01
  0.275500E+03  0.529910E+01  0.221703E+01
  0.275666E+03  0.529948E+01  0.225285E+01
  0.275833E+03  0.529985E+01  0.213947E+01
  0.276000E+03  0.530015E+01  0.180222E+01
  0.276166E+03  0.530053E+01  0.219939E+01
  0.276333E+03  0.530083E+01  0.176785E+01
  0.276500E+03  0.530115E+01  0.187311E+01
  0.276666E+03  0.530150E+01  0.207052E+01
  0.276833E+03  0.530180E+01  0.178719E+01
  0.277000E+03  0.530216E+01  0.212873E+01
  0.277166E+03  0.530250E+01  0.197601E+01
  0.277333E+03  0.530292E+01  0.247886E+01
  0.277500E+03  0.530331E+01  0.227909E+01
  0.277666E+03  0.530368E+01  0.215214E+01
  0.277833E+03  0.530405E+01  0.218243E+01
  0.278000E+03  0.530438E+01  0.193111E+01
  0.278166E+03  0.530473E+01  0.208534E+01
  0.278333E+03  0.530511E+01  0.222347E+01
  0.278500E+03  0.530542E+01  0.184518E+01
  0.278666E+03  0.530578E+01  0.207245E+01
  0.278833E+03  0.530614E+01  0.215258E+01
  0.279000E+03  0.530651E+01  0.215021E+01
  0.279166E+03  0.530688E+01  0.214977E+01
  0.279333E+03  0.530727E+01  0.233518E+01
  0.279500E+03  0.530768E+01  0.239294E+01
