# extracted from file 'T5_front_zeus.dat'
# Zeus i-front velocities weren't presented in the paper, so I left them out as well.
# Time (Myr)     rI [kpc]       vI [km/s]     
    3.407760e+02   7.558590e+00            nan
    3.425660e+02   7.558590e+00            nan
    3.443650e+02   7.558590e+00            nan
    3.461970e+02   7.675780e+00            nan
    3.480110e+02   7.675780e+00            nan
    3.497990e+02   7.675780e+00            nan
    3.515830e+02   7.675780e+00            nan
    3.533870e+02   7.675780e+00            nan
    3.552190e+02   7.675780e+00            nan
    3.570110e+02   7.675780e+00            nan
    3.587870e+02   7.792970e+00            nan
    3.605690e+02   7.792970e+00            nan
    3.623810e+02   7.792970e+00            nan
    3.641860e+02   7.792970e+00            nan
    3.659610e+02   7.792970e+00            nan
    3.677290e+02   7.792970e+00            nan
    3.695110e+02   7.792970e+00            nan
    3.713300e+02   7.910160e+00            nan
    3.731140e+02   7.910160e+00            nan
    3.748760e+02   7.910160e+00            nan
    3.766380e+02   7.910160e+00            nan
    3.784210e+02   7.910160e+00            nan
    3.802260e+02   7.910160e+00            nan
    3.819930e+02   7.910160e+00            nan
    3.837440e+02   8.027340e+00            nan
    3.855000e+02   8.027340e+00            nan
    3.872820e+02   8.027340e+00            nan
    3.890670e+02   8.027340e+00            nan
    3.908190e+02   8.027340e+00            nan
    3.925600e+02   8.027340e+00            nan
    3.943090e+02   8.027340e+00            nan
    3.960870e+02   8.144530e+00            nan
    3.978550e+02   8.144530e+00            nan
    3.995930e+02   8.144530e+00            nan
    4.013240e+02   8.144530e+00            nan
    4.030650e+02   8.144530e+00            nan
    4.048370e+02   8.144530e+00            nan
    4.065890e+02   8.144530e+00            nan
    4.083150e+02   8.144530e+00            nan
    4.100350e+02   8.261720e+00            nan
    4.117670e+02   8.261720e+00            nan
    4.135310e+02   8.261720e+00            nan
    4.152690e+02   8.261720e+00            nan
    4.169830e+02   8.261720e+00            nan
    4.186920e+02   8.261720e+00            nan
    4.204130e+02   8.261720e+00            nan
    4.221670e+02   8.378910e+00            nan
    4.238930e+02   8.378910e+00            nan
    4.255950e+02   8.378910e+00            nan
    4.272920e+02   8.378910e+00            nan
    4.290020e+02   8.378910e+00            nan
    4.307440e+02   8.378910e+00            nan
    4.324590e+02   8.378910e+00            nan
    4.341500e+02   8.378910e+00            nan
    4.358360e+02   8.496090e+00            nan
    4.375330e+02   8.496090e+00            nan
    4.392610e+02   8.496090e+00            nan
    4.409670e+02   8.496090e+00            nan
    4.426480e+02   8.496090e+00            nan
