# extracted from file 'T6_front_zeus.dat'
# no velocities were available, so I zero padded the data.
# Time (Myr)     rI [kpc]       vI [km/s]     
    2.651950e+00   1.031170e-01   0.000000e+00
    2.707090e+00   1.031170e-01   0.000000e+00
    2.709420e+00   1.031170e-01   0.000000e+00
    2.712850e+00   1.031170e-01   0.000000e+00
    2.714630e+00   1.031170e-01   0.000000e+00
    2.734640e+00   1.031170e-01   0.000000e+00
    2.736130e+00   1.031170e-01   0.000000e+00
    2.740830e+00   1.031170e-01   0.000000e+00
    2.743090e+00   1.031170e-01   0.000000e+00
    2.745800e+00   1.031170e-01   0.000000e+00
    2.751110e+00   1.031170e-01   0.000000e+00
    2.753290e+00   1.031170e-01   0.000000e+00
    2.809210e+00   1.031170e-01   0.000000e+00
    2.814910e+00   1.031170e-01   0.000000e+00
    2.817560e+00   1.031170e-01   0.000000e+00
    2.824270e+00   1.031170e-01   0.000000e+00
    2.826340e+00   1.031170e-01   0.000000e+00
    2.850070e+00   1.031170e-01   0.000000e+00
    2.851840e+00   1.031170e-01   0.000000e+00
    2.882720e+00   1.031170e-01   0.000000e+00
    2.883560e+00   1.031170e-01   0.000000e+00
    2.892460e+00   1.031170e-01   0.000000e+00
    2.893550e+00   1.031170e-01   0.000000e+00
    2.897550e+00   1.031170e-01   0.000000e+00
    2.898920e+00   1.031170e-01   0.000000e+00
    2.901900e+00   1.031170e-01   0.000000e+00
    2.903710e+00   1.031170e-01   0.000000e+00
    2.906090e+00   1.031170e-01   0.000000e+00
    2.908560e+00   1.031170e-01   0.000000e+00
    2.910590e+00   1.031170e-01   0.000000e+00
    2.914370e+00   1.093660e-01   0.000000e+00
    2.916140e+00   1.093660e-01   0.000000e+00
    2.923090e+00   1.093660e-01   0.000000e+00
    2.924690e+00   1.093660e-01   0.000000e+00
    2.966320e+00   1.093660e-01   0.000000e+00
    2.971780e+00   1.093660e-01   0.000000e+00
    2.972900e+00   1.093660e-01   0.000000e+00
    2.976270e+00   1.093660e-01   0.000000e+00
    2.977730e+00   1.093660e-01   0.000000e+00
    2.980260e+00   1.093660e-01   0.000000e+00
    2.982260e+00   1.093660e-01   0.000000e+00
    2.984350e+00   1.093660e-01   0.000000e+00
    2.987320e+00   1.093660e-01   0.000000e+00
    2.989120e+00   1.093660e-01   0.000000e+00
    2.994480e+00   1.093660e-01   0.000000e+00
    2.996080e+00   1.093660e-01   0.000000e+00
    3.021100e+00   1.093660e-01   0.000000e+00
    3.022500e+00   1.093660e-01   0.000000e+00
    3.030190e+00   1.093660e-01   0.000000e+00
    3.031300e+00   1.093660e-01   0.000000e+00
    3.034720e+00   1.093660e-01   0.000000e+00
    3.036230e+00   1.093660e-01   0.000000e+00
    3.038720e+00   1.093660e-01   0.000000e+00
    3.040900e+00   1.093660e-01   0.000000e+00
    3.042910e+00   1.093660e-01   0.000000e+00
    3.046510e+00   1.093660e-01   0.000000e+00
    3.048220e+00   1.093660e-01   0.000000e+00
    3.057560e+00   1.093660e-01   0.000000e+00
    3.059040e+00   1.093660e-01   0.000000e+00
    3.072420e+00   1.093660e-01   0.000000e+00
    3.073630e+00   1.093660e-01   0.000000e+00
    3.077040e+00   1.093660e-01   0.000000e+00
    3.078790e+00   1.093660e-01   0.000000e+00
    3.081200e+00   1.093660e-01   0.000000e+00
    3.083960e+00   1.093660e-01   0.000000e+00
    3.085920e+00   1.093660e-01   0.000000e+00
    3.091660e+00   1.093660e-01   0.000000e+00
    3.093320e+00   1.093660e-01   0.000000e+00
    3.148390e+00   1.093660e-01   0.000000e+00
    3.150270e+00   1.093660e-01   0.000000e+00
    3.206530e+00   1.093660e-01   0.000000e+00
    3.211840e+00   1.093660e-01   0.000000e+00
    3.214800e+00   1.093660e-01   0.000000e+00
    3.222530e+00   1.093660e-01   0.000000e+00
    3.225850e+00   1.093660e-01   0.000000e+00
    3.229430e+00   1.093660e-01   0.000000e+00
    3.231980e+00   1.093660e-01   0.000000e+00
    3.238000e+00   1.093660e-01   0.000000e+00
    3.240170e+00   1.093660e-01   0.000000e+00
    3.255540e+00   1.093660e-01   0.000000e+00
    3.257460e+00   1.093660e-01   0.000000e+00
    3.312070e+00   1.093660e-01   0.000000e+00
    3.314030e+00   1.093660e-01   0.000000e+00
    3.322840e+00   1.093660e-01   0.000000e+00
    3.324580e+00   1.156160e-01   0.000000e+00
    3.373990e+00   1.156160e-01   0.000000e+00
    3.388990e+00   1.156160e-01   0.000000e+00
    3.390000e+00   1.156160e-01   0.000000e+00
    3.394520e+00   1.156160e-01   0.000000e+00
    3.395850e+00   1.156160e-01   0.000000e+00
    3.398880e+00   1.156160e-01   0.000000e+00
    3.400680e+00   1.156160e-01   0.000000e+00
    3.403050e+00   1.156160e-01   0.000000e+00
    3.405670e+00   1.156160e-01   0.000000e+00
    3.407670e+00   1.156160e-01   0.000000e+00
    3.412070e+00   1.156160e-01   0.000000e+00
    3.413810e+00   1.156160e-01   0.000000e+00
    3.426610e+00   1.156160e-01   0.000000e+00
    3.428130e+00   1.156160e-01   0.000000e+00
    3.439840e+00   1.156160e-01   0.000000e+00
    3.441000e+00   1.156160e-01   0.000000e+00
    3.444770e+00   1.156160e-01   0.000000e+00
    3.446340e+00   1.156160e-01   0.000000e+00
    3.449020e+00   1.156160e-01   0.000000e+00
    3.451320e+00   1.156160e-01   0.000000e+00
    3.453460e+00   1.156160e-01   0.000000e+00
    3.457250e+00   1.156160e-01   0.000000e+00
    3.459070e+00   1.156160e-01   0.000000e+00
    3.469400e+00   1.156160e-01   0.000000e+00
    3.470960e+00   1.156160e-01   0.000000e+00
    3.483110e+00   1.156160e-01   0.000000e+00
    3.484430e+00   1.156160e-01   0.000000e+00
    3.487930e+00   1.156160e-01   0.000000e+00
    3.489890e+00   1.156160e-01   0.000000e+00
    3.492380e+00   1.156160e-01   0.000000e+00
    3.495590e+00   1.156160e-01   0.000000e+00
    3.497610e+00   1.156160e-01   0.000000e+00
    3.505330e+00   1.156160e-01   0.000000e+00
    3.507040e+00   1.156160e-01   0.000000e+00
    3.523970e+00   1.156160e-01   0.000000e+00
    3.525630e+00   1.156160e-01   0.000000e+00
    3.528950e+00   1.156160e-01   0.000000e+00
    3.531730e+00   1.156160e-01   0.000000e+00
    3.534160e+00   1.156160e-01   0.000000e+00
    3.540590e+00   1.156160e-01   0.000000e+00
    3.542580e+00   1.156160e-01   0.000000e+00
    3.574100e+00   1.156160e-01   0.000000e+00
    3.576870e+00   1.156160e-01   0.000000e+00
    3.579930e+00   1.156160e-01   0.000000e+00
    3.587660e+00   1.156160e-01   0.000000e+00
    3.590150e+00   1.156160e-01   0.000000e+00
    3.611040e+00   1.156160e-01   0.000000e+00
    3.614520e+00   1.156160e-01   0.000000e+00
    3.619120e+00   1.156160e-01   0.000000e+00
    3.626180e+00   1.156160e-01   0.000000e+00
    3.628630e+00   1.156160e-01   0.000000e+00
    3.642670e+00   1.156160e-01   0.000000e+00
    3.646520e+00   1.156160e-01   0.000000e+00
    3.649000e+00   1.156160e-01   0.000000e+00
    3.651910e+00   1.156160e-01   0.000000e+00
    3.655450e+00   1.156160e-01   0.000000e+00
    3.657910e+00   1.156160e-01   0.000000e+00
    3.663460e+00   1.156160e-01   0.000000e+00
    3.665620e+00   1.156160e-01   0.000000e+00
    3.677800e+00   1.156160e-01   0.000000e+00
    3.679750e+00   1.156160e-01   0.000000e+00
    3.733660e+00   1.218650e-01   0.000000e+00
    3.745480e+00   1.218650e-01   0.000000e+00
    3.748380e+00   1.218650e-01   0.000000e+00
    3.750530e+00   1.218650e-01   0.000000e+00
    3.755450e+00   1.218650e-01   0.000000e+00
    3.757300e+00   1.218650e-01   0.000000e+00
    3.770920e+00   1.218650e-01   0.000000e+00
    3.772540e+00   1.218650e-01   0.000000e+00
    3.789500e+00   1.218650e-01   0.000000e+00
    3.790640e+00   1.218650e-01   0.000000e+00
    3.794950e+00   1.218650e-01   0.000000e+00
    3.796450e+00   1.218650e-01   0.000000e+00
    3.799490e+00   1.218650e-01   0.000000e+00
    3.801550e+00   1.218650e-01   0.000000e+00
    3.803960e+00   1.218650e-01   0.000000e+00
    3.807050e+00   1.218650e-01   0.000000e+00
    3.809100e+00   1.218650e-01   0.000000e+00
    3.814710e+00   1.218650e-01   0.000000e+00
    3.816490e+00   1.218650e-01   0.000000e+00
    3.846160e+00   1.218650e-01   0.000000e+00
    3.847680e+00   1.218650e-01   0.000000e+00
    3.854070e+00   1.218650e-01   0.000000e+00
    3.855470e+00   1.218650e-01   0.000000e+00
    3.858800e+00   1.218650e-01   0.000000e+00
    3.860850e+00   1.218650e-01   0.000000e+00
    3.863310e+00   1.218650e-01   0.000000e+00
    3.866680e+00   1.218650e-01   0.000000e+00
    3.868700e+00   1.218650e-01   0.000000e+00
    3.876580e+00   1.218650e-01   0.000000e+00
    3.878300e+00   1.218650e-01   0.000000e+00
    3.896290e+00   1.218650e-01   0.000000e+00
    3.897880e+00   1.218650e-01   0.000000e+00
    3.901220e+00   1.218650e-01   0.000000e+00
    3.903750e+00   1.218650e-01   0.000000e+00
    3.906210e+00   1.218650e-01   0.000000e+00
    3.911260e+00   1.218650e-01   0.000000e+00
    3.913260e+00   1.218650e-01   0.000000e+00
    3.967250e+00   1.218650e-01   0.000000e+00
    3.970280e+00   1.218650e-01   0.000000e+00
    3.977490e+00   1.218650e-01   0.000000e+00
    3.979890e+00   1.218650e-01   0.000000e+00
    3.996320e+00   1.218650e-01   0.000000e+00
    3.999650e+00   1.218650e-01   0.000000e+00
    4.004080e+00   1.218650e-01   0.000000e+00
    4.013170e+00   1.218650e-01   0.000000e+00
    4.016110e+00   1.218650e-01   0.000000e+00
    4.025730e+00   1.218650e-01   0.000000e+00
    4.028240e+00   1.218650e-01   0.000000e+00
    4.059510e+00   1.218650e-01   0.000000e+00
    4.064890e+00   1.218650e-01   0.000000e+00
    4.066640e+00   1.218650e-01   0.000000e+00
    4.070300e+00   1.218650e-01   0.000000e+00
    4.072650e+00   1.218650e-01   0.000000e+00
    4.075500e+00   1.218650e-01   0.000000e+00
    4.078800e+00   1.218650e-01   0.000000e+00
    4.081200e+00   1.218650e-01   0.000000e+00
    4.086510e+00   1.218650e-01   0.000000e+00
    4.088640e+00   1.218650e-01   0.000000e+00
    4.100130e+00   1.218650e-01   0.000000e+00
    4.102040e+00   1.218650e-01   0.000000e+00
    4.156600e+00   1.281150e-01   0.000000e+00
    4.158740e+00   1.281150e-01   0.000000e+00
    4.165730e+00   1.281150e-01   0.000000e+00
    4.167560e+00   1.281150e-01   0.000000e+00
    4.222890e+00   1.281150e-01   0.000000e+00
    4.226210e+00   1.281150e-01   0.000000e+00
    4.228410e+00   1.281150e-01   0.000000e+00
    4.230860e+00   1.281150e-01   0.000000e+00
    4.234550e+00   1.281150e-01   0.000000e+00
    4.236570e+00   1.281150e-01   0.000000e+00
    4.246320e+00   1.281150e-01   0.000000e+00
    4.248040e+00   1.281150e-01   0.000000e+00
    4.260230e+00   1.281150e-01   0.000000e+00
    4.261740e+00   1.281150e-01   0.000000e+00
    4.265360e+00   1.281150e-01   0.000000e+00
    4.267650e+00   1.281150e-01   0.000000e+00
    4.270270e+00   1.281150e-01   0.000000e+00
    4.274390e+00   1.281150e-01   0.000000e+00
    4.276510e+00   1.281150e-01   0.000000e+00
    4.290700e+00   1.281150e-01   0.000000e+00
    4.292480e+00   1.281150e-01   0.000000e+00
    4.300400e+00   1.281150e-01   0.000000e+00
    4.302320e+00   1.281150e-01   0.000000e+00
    4.305840e+00   1.281150e-01   0.000000e+00
    4.309160e+00   1.281150e-01   0.000000e+00
    4.311790e+00   1.281150e-01   0.000000e+00
    4.320080e+00   1.281150e-01   0.000000e+00
    4.322250e+00   1.281150e-01   0.000000e+00
    4.341110e+00   1.281150e-01   0.000000e+00
    4.343650e+00   1.281150e-01   0.000000e+00
    4.347540e+00   1.281150e-01   0.000000e+00
    4.352990e+00   1.281150e-01   0.000000e+00
    4.356000e+00   1.281150e-01   0.000000e+00
    4.394520e+00   1.281150e-01   0.000000e+00
    4.397140e+00   1.281150e-01   0.000000e+00
    4.404630e+00   1.281150e-01   0.000000e+00
    4.410080e+00   1.281150e-01   0.000000e+00
    4.415190e+00   1.281150e-01   0.000000e+00
    4.419980e+00   1.281150e-01   0.000000e+00
    4.422470e+00   1.281150e-01   0.000000e+00
    4.425880e+00   1.281150e-01   0.000000e+00
    4.429400e+00   1.281150e-01   0.000000e+00
    4.432190e+00   1.281150e-01   0.000000e+00
    4.437790e+00   1.281150e-01   0.000000e+00
    4.440190e+00   1.281150e-01   0.000000e+00
    4.452240e+00   1.281150e-01   0.000000e+00
    4.454370e+00   1.281150e-01   0.000000e+00
    4.509130e+00   1.343640e-01   0.000000e+00
    4.520260e+00   1.343640e-01   0.000000e+00
    4.521980e+00   1.343640e-01   0.000000e+00
    4.525370e+00   1.343640e-01   0.000000e+00
    4.527730e+00   1.343640e-01   0.000000e+00
    4.530390e+00   1.343640e-01   0.000000e+00
    4.534010e+00   1.343640e-01   0.000000e+00
    4.536260e+00   1.343640e-01   0.000000e+00
    4.542990e+00   1.343640e-01   0.000000e+00
    4.544940e+00   1.343640e-01   0.000000e+00
    4.598270e+00   1.343640e-01   0.000000e+00
    4.600950e+00   1.343640e-01   0.000000e+00
    4.604530e+00   1.343640e-01   0.000000e+00
    4.606710e+00   1.343640e-01   0.000000e+00
    4.615090e+00   1.343640e-01   0.000000e+00
    4.616930e+00   1.343640e-01   0.000000e+00
    4.635850e+00   1.343640e-01   0.000000e+00
    4.637530e+00   1.343640e-01   0.000000e+00
    4.641030e+00   1.343640e-01   0.000000e+00
    4.643660e+00   1.343640e-01   0.000000e+00
    4.646260e+00   1.343640e-01   0.000000e+00
    4.651320e+00   1.343640e-01   0.000000e+00
    4.653440e+00   1.343640e-01   0.000000e+00
    4.696390e+00   1.343640e-01   0.000000e+00
    4.701510e+00   1.343640e-01   0.000000e+00
    4.704340e+00   1.343640e-01   0.000000e+00
    4.707410e+00   1.343640e-01   0.000000e+00
    4.714560e+00   1.343640e-01   0.000000e+00
    4.717000e+00   1.343640e-01   0.000000e+00
    4.740440e+00   1.343640e-01   0.000000e+00
    4.743950e+00   1.343640e-01   0.000000e+00
    4.747990e+00   1.343640e-01   0.000000e+00
    4.758240e+00   1.343640e-01   0.000000e+00
    4.761600e+00   1.343640e-01   0.000000e+00
    4.775340e+00   1.343640e-01   0.000000e+00
    4.778240e+00   1.343640e-01   0.000000e+00
    4.822290e+00   1.343640e-01   0.000000e+00
    4.833520e+00   1.343640e-01   0.000000e+00
    4.835330e+00   1.343640e-01   0.000000e+00
    4.839450e+00   1.343640e-01   0.000000e+00
    4.841870e+00   1.343640e-01   0.000000e+00
    4.844980e+00   1.343640e-01   0.000000e+00
    4.848560e+00   1.343640e-01   0.000000e+00
    4.851120e+00   1.343640e-01   0.000000e+00
    4.857010e+00   1.343640e-01   0.000000e+00
    4.859240e+00   1.343640e-01   0.000000e+00
    4.875850e+00   1.406140e-01   0.000000e+00
    4.877820e+00   1.406140e-01   0.000000e+00
    4.902420e+00   1.406140e-01   0.000000e+00
    4.903820e+00   1.406140e-01   0.000000e+00
    4.908550e+00   1.406140e-01   0.000000e+00
    4.910410e+00   1.406140e-01   0.000000e+00
    4.913780e+00   1.406140e-01   0.000000e+00
    4.916420e+00   1.406140e-01   0.000000e+00
    4.919130e+00   1.406140e-01   0.000000e+00
    4.923190e+00   1.406140e-01   0.000000e+00
    4.925490e+00   1.406140e-01   0.000000e+00
    4.934210e+00   1.406140e-01   0.000000e+00
    4.936210e+00   1.406140e-01   0.000000e+00
    4.988670e+00   1.406140e-01   0.000000e+00
    4.994960e+00   1.406140e-01   0.000000e+00
    4.996790e+00   1.406140e-01   0.000000e+00
    5.000220e+00   1.406140e-01   0.000000e+00
    5.003130e+00   1.406140e-01   0.000000e+00
    5.005710e+00   1.406140e-01   0.000000e+00
    5.011800e+00   1.406140e-01   0.000000e+00
    5.013900e+00   1.406140e-01   0.000000e+00
    5.066680e+00   1.406140e-01   0.000000e+00
    5.073240e+00   1.406140e-01   0.000000e+00
    5.076040e+00   1.406140e-01   0.000000e+00
    5.079380e+00   1.406140e-01   0.000000e+00
    5.086440e+00   1.406140e-01   0.000000e+00
    5.089040e+00   1.406140e-01   0.000000e+00
    5.114580e+00   1.406140e-01   0.000000e+00
    5.118660e+00   1.406140e-01   0.000000e+00
    5.122840e+00   1.406140e-01   0.000000e+00
    5.137080e+00   1.406140e-01   0.000000e+00
    5.140130e+00   1.406140e-01   0.000000e+00
    5.151220e+00   1.406140e-01   0.000000e+00
    5.156960e+00   1.406140e-01   0.000000e+00
    5.163530e+00   1.406140e-01   0.000000e+00
    5.168130e+00   1.406140e-01   0.000000e+00
    5.171060e+00   1.406140e-01   0.000000e+00
    5.179380e+00   1.406140e-01   0.000000e+00
    5.181890e+00   1.406140e-01   0.000000e+00
    5.216040e+00   1.406140e-01   0.000000e+00
    5.218220e+00   1.406140e-01   0.000000e+00
    5.243390e+00   1.468630e-01   0.000000e+00
    5.244780e+00   1.468630e-01   0.000000e+00
    5.250380e+00   1.468630e-01   0.000000e+00
    5.252250e+00   1.468630e-01   0.000000e+00
    5.255990e+00   1.468630e-01   0.000000e+00
    5.258570e+00   1.468630e-01   0.000000e+00
    5.261530e+00   1.468630e-01   0.000000e+00
    5.265530e+00   1.468630e-01   0.000000e+00
    5.268020e+00   1.468630e-01   0.000000e+00
    5.275630e+00   1.468630e-01   0.000000e+00
    5.277760e+00   1.468630e-01   0.000000e+00
    5.329730e+00   1.468630e-01   0.000000e+00
    5.338310e+00   1.468630e-01   0.000000e+00
    5.340030e+00   1.468630e-01   0.000000e+00
    5.343900e+00   1.468630e-01   0.000000e+00
    5.346510e+00   1.468630e-01   0.000000e+00
    5.349360e+00   1.468630e-01   0.000000e+00
    5.353980e+00   1.468630e-01   0.000000e+00
    5.356300e+00   1.468630e-01   0.000000e+00
    5.373580e+00   1.468630e-01   0.000000e+00
    5.375490e+00   1.468630e-01   0.000000e+00
    5.383310e+00   1.468630e-01   0.000000e+00
    5.385380e+00   1.468630e-01   0.000000e+00
    5.389140e+00   1.468630e-01   0.000000e+00
    5.392640e+00   1.468630e-01   0.000000e+00
    5.395430e+00   1.468630e-01   0.000000e+00
    5.403900e+00   1.468630e-01   0.000000e+00
    5.406190e+00   1.468630e-01   0.000000e+00
    5.428760e+00   1.468630e-01   0.000000e+00
    5.431580e+00   1.468630e-01   0.000000e+00
    5.435360e+00   1.468630e-01   0.000000e+00
    5.441470e+00   1.468630e-01   0.000000e+00
    5.444390e+00   1.468630e-01   0.000000e+00
    5.498370e+00   1.468630e-01   0.000000e+00
    5.502880e+00   1.468630e-01   0.000000e+00
    5.521800e+00   1.468630e-01   0.000000e+00
    5.525800e+00   1.468630e-01   0.000000e+00
    5.532370e+00   1.468630e-01   0.000000e+00
    5.534770e+00   1.468630e-01   0.000000e+00
    5.539000e+00   1.468630e-01   0.000000e+00
    5.542410e+00   1.468630e-01   0.000000e+00
    5.545620e+00   1.468630e-01   0.000000e+00
    5.551070e+00   1.468630e-01   0.000000e+00
    5.553760e+00   1.468630e-01   0.000000e+00
    5.565940e+00   1.468630e-01   0.000000e+00
    5.568260e+00   1.468630e-01   0.000000e+00
    5.619940e+00   1.531130e-01   0.000000e+00
    5.622740e+00   1.531130e-01   0.000000e+00
    5.628790e+00   1.531130e-01   0.000000e+00
    5.631130e+00   1.531130e-01   0.000000e+00
    5.654790e+00   1.531130e-01   0.000000e+00
    5.656740e+00   1.531130e-01   0.000000e+00
    5.666100e+00   1.531130e-01   0.000000e+00
    5.667800e+00   1.531130e-01   0.000000e+00
    5.672120e+00   1.531130e-01   0.000000e+00
    5.674550e+00   1.531130e-01   0.000000e+00
    5.677720e+00   1.531130e-01   0.000000e+00
    5.681610e+00   1.531130e-01   0.000000e+00
    5.684180e+00   1.531130e-01   0.000000e+00
    5.692450e+00   1.531130e-01   0.000000e+00
    5.694630e+00   1.531130e-01   0.000000e+00
    5.743470e+00   1.531130e-01   0.000000e+00
    5.763190e+00   1.531130e-01   0.000000e+00
    5.765730e+00   1.531130e-01   0.000000e+00
    5.769310e+00   1.531130e-01   0.000000e+00
    5.774450e+00   1.531130e-01   0.000000e+00
    5.777170e+00   1.531130e-01   0.000000e+00
    5.821710e+00   1.531130e-01   0.000000e+00
    5.826430e+00   1.531130e-01   0.000000e+00
    5.833760e+00   1.531130e-01   0.000000e+00
    5.837330e+00   1.531130e-01   0.000000e+00
    5.889030e+00   1.531130e-01   0.000000e+00
    5.894920e+00   1.531130e-01   0.000000e+00
    5.900980e+00   1.531130e-01   0.000000e+00
    5.903850e+00   1.531130e-01   0.000000e+00
    5.920440e+00   1.531130e-01   0.000000e+00
    5.922820e+00   1.531130e-01   0.000000e+00
    5.949630e+00   1.531130e-01   0.000000e+00
    5.951380e+00   1.531130e-01   0.000000e+00
    5.956280e+00   1.593620e-01   0.000000e+00
    5.958700e+00   1.593620e-01   0.000000e+00
    5.962230e+00   1.593620e-01   0.000000e+00
    5.965870e+00   1.593620e-01   0.000000e+00
    5.968740e+00   1.593620e-01   0.000000e+00
    5.975280e+00   1.593620e-01   0.000000e+00
    5.977690e+00   1.593620e-01   0.000000e+00
    6.008370e+00   1.593620e-01   0.000000e+00
    6.010380e+00   1.593620e-01   0.000000e+00
    6.018680e+00   1.593620e-01   0.000000e+00
    6.020550e+00   1.593620e-01   0.000000e+00
    6.024830e+00   1.593620e-01   0.000000e+00
    6.027540e+00   1.593620e-01   0.000000e+00
    6.030740e+00   1.593620e-01   0.000000e+00
    6.035250e+00   1.593620e-01   0.000000e+00
    6.037850e+00   1.593620e-01   0.000000e+00
    6.049110e+00   1.593620e-01   0.000000e+00
    6.051310e+00   1.593620e-01   0.000000e+00
    6.069270e+00   1.593620e-01   0.000000e+00
    6.071340e+00   1.593620e-01   0.000000e+00
    6.075530e+00   1.593620e-01   0.000000e+00
    6.078880e+00   1.593620e-01   0.000000e+00
    6.081970e+00   1.593620e-01   0.000000e+00
    6.088730e+00   1.593620e-01   0.000000e+00
    6.091250e+00   1.593620e-01   0.000000e+00
    6.143410e+00   1.593620e-01   0.000000e+00
    6.153390e+00   1.593620e-01   0.000000e+00
    6.156770e+00   1.593620e-01   0.000000e+00
    6.160910e+00   1.593620e-01   0.000000e+00
    6.170110e+00   1.593620e-01   0.000000e+00
    6.173370e+00   1.593620e-01   0.000000e+00
    6.200130e+00   1.593620e-01   0.000000e+00
    6.205640e+00   1.593620e-01   0.000000e+00
    6.211110e+00   1.593620e-01   0.000000e+00
    6.218780e+00   1.593620e-01   0.000000e+00
    6.222060e+00   1.593620e-01   0.000000e+00
    6.246000e+00   1.593620e-01   0.000000e+00
    6.248780e+00   1.593620e-01   0.000000e+00
    6.299230e+00   1.593620e-01   0.000000e+00
    6.304980e+00   1.656120e-01   0.000000e+00
    6.307360e+00   1.656120e-01   0.000000e+00
    6.311210e+00   1.656120e-01   0.000000e+00
    6.314740e+00   1.656120e-01   0.000000e+00
    6.317790e+00   1.656120e-01   0.000000e+00
    6.324080e+00   1.656120e-01   0.000000e+00
    6.326620e+00   1.656120e-01   0.000000e+00
    6.350280e+00   1.656120e-01   0.000000e+00
    6.352400e+00   1.656120e-01   0.000000e+00
    6.362230e+00   1.656120e-01   0.000000e+00
    6.364130e+00   1.656120e-01   0.000000e+00
    6.368720e+00   1.656120e-01   0.000000e+00
    6.371470e+00   1.656120e-01   0.000000e+00
    6.374860e+00   1.656120e-01   0.000000e+00
    6.379410e+00   1.656120e-01   0.000000e+00
    6.382150e+00   1.656120e-01   0.000000e+00
    6.393170e+00   1.656120e-01   0.000000e+00
    6.395480e+00   1.656120e-01   0.000000e+00
    6.416580e+00   1.656120e-01   0.000000e+00
    6.418830e+00   1.656120e-01   0.000000e+00
    6.423040e+00   1.656120e-01   0.000000e+00
    6.426780e+00   1.656120e-01   0.000000e+00
    6.429910e+00   1.656120e-01   0.000000e+00
    6.438170e+00   1.656120e-01   0.000000e+00
    6.440730e+00   1.656120e-01   0.000000e+00
    6.480750e+00   1.656120e-01   0.000000e+00
    6.485070e+00   1.656120e-01   0.000000e+00
    6.488500e+00   1.656120e-01   0.000000e+00
    6.504660e+00   1.656120e-01   0.000000e+00
    6.507450e+00   1.656120e-01   0.000000e+00
    6.517460e+00   1.656120e-01   0.000000e+00
    6.521840e+00   1.656120e-01   0.000000e+00
    6.526850e+00   1.656120e-01   0.000000e+00
    6.539520e+00   1.656120e-01   0.000000e+00
    6.543670e+00   1.656120e-01   0.000000e+00
    6.563380e+00   1.656120e-01   0.000000e+00
    6.566660e+00   1.656120e-01   0.000000e+00
    6.616390e+00   1.656120e-01   0.000000e+00
    6.632800e+00   1.656120e-01   0.000000e+00
    6.634760e+00   1.656120e-01   0.000000e+00
    6.640040e+00   1.656120e-01   0.000000e+00
    6.642790e+00   1.656120e-01   0.000000e+00
    6.646560e+00   1.718610e-01   0.000000e+00
    6.650900e+00   1.718610e-01   0.000000e+00
    6.653910e+00   1.718610e-01   0.000000e+00
    6.662410e+00   1.718610e-01   0.000000e+00
    6.664920e+00   1.718610e-01   0.000000e+00
    6.716250e+00   1.718610e-01   0.000000e+00
    6.737280e+00   1.718610e-01   0.000000e+00
    6.739390e+00   1.718610e-01   0.000000e+00
    6.743910e+00   1.718610e-01   0.000000e+00
    6.747260e+00   1.718610e-01   0.000000e+00
    6.750530e+00   1.718610e-01   0.000000e+00
    6.757330e+00   1.718610e-01   0.000000e+00
    6.759960e+00   1.718610e-01   0.000000e+00
    6.809520e+00   1.718610e-01   0.000000e+00
    6.829780e+00   1.718610e-01   0.000000e+00
    6.833550e+00   1.718610e-01   0.000000e+00
    6.837660e+00   1.718610e-01   0.000000e+00
    6.848480e+00   1.718610e-01   0.000000e+00
    6.851740e+00   1.718610e-01   0.000000e+00
    6.870520e+00   1.718610e-01   0.000000e+00
    6.875630e+00   1.718610e-01   0.000000e+00
    6.881290e+00   1.718610e-01   0.000000e+00
    6.897350e+00   1.718610e-01   0.000000e+00
    6.900650e+00   1.718610e-01   0.000000e+00
    6.911420e+00   1.718610e-01   0.000000e+00
    6.920460e+00   1.718610e-01   0.000000e+00
    6.925500e+00   1.718610e-01   0.000000e+00
    6.929310e+00   1.718610e-01   0.000000e+00
    6.933190e+00   1.718610e-01   0.000000e+00
    6.939140e+00   1.718610e-01   0.000000e+00
    6.942320e+00   1.718610e-01   0.000000e+00
    6.955380e+00   1.718610e-01   0.000000e+00
    6.958100e+00   1.718610e-01   0.000000e+00
    7.008050e+00   1.781110e-01   0.000000e+00
    7.013440e+00   1.781110e-01   0.000000e+00
    7.016360e+00   1.781110e-01   0.000000e+00
    7.031590e+00   1.781110e-01   0.000000e+00
    7.033980e+00   1.781110e-01   0.000000e+00
    7.048940e+00   1.781110e-01   0.000000e+00
    7.051060e+00   1.781110e-01   0.000000e+00
    7.055860e+00   1.781110e-01   0.000000e+00
    7.059110e+00   1.781110e-01   0.000000e+00
    7.062590e+00   1.781110e-01   0.000000e+00
    7.068590e+00   1.781110e-01   0.000000e+00
    7.071410e+00   1.781110e-01   0.000000e+00
    7.096290e+00   1.781110e-01   0.000000e+00
    7.098610e+00   1.781110e-01   0.000000e+00
    7.106450e+00   1.781110e-01   0.000000e+00
    7.109250e+00   1.781110e-01   0.000000e+00
    7.113510e+00   1.781110e-01   0.000000e+00
    7.118570e+00   1.781110e-01   0.000000e+00
    7.121830e+00   1.781110e-01   0.000000e+00
    7.138970e+00   1.781110e-01   0.000000e+00
    7.141630e+00   1.781110e-01   0.000000e+00
    7.152200e+00   1.781110e-01   0.000000e+00
    7.155640e+00   1.781110e-01   0.000000e+00
    7.160440e+00   1.781110e-01   0.000000e+00
