#    t [Myr]     r [kpc]      v [km/s]
  0.382663E+03  0.542676E+01  0.129585E+01
  0.382830E+03  0.542696E+01  0.116745E+01
  0.382996E+03  0.542717E+01  0.122304E+01
  0.383163E+03  0.542740E+01  0.134162E+01
  0.383329E+03  0.542752E+01  0.683032E+00
  0.383496E+03  0.542767E+01  0.925655E+00
  0.383663E+03  0.542786E+01  0.108531E+01
  0.383829E+03  0.542802E+01  0.984591E+00
  0.383996E+03  0.542813E+01  0.615399E+00
  0.384163E+03  0.542832E+01  0.110617E+01
  0.384329E+03  0.542851E+01  0.115100E+01
  0.384496E+03  0.542866E+01  0.853614E+00
  0.384663E+03  0.542883E+01  0.101168E+01
  0.384829E+03  0.542906E+01  0.134045E+01
  0.384996E+03  0.542929E+01  0.136160E+01
  0.385163E+03  0.542945E+01  0.919837E+00
  0.385329E+03  0.542955E+01  0.605703E+00
  0.385496E+03  0.542967E+01  0.721462E+00
  0.385663E+03  0.542978E+01  0.643604E+00
  0.385829E+03  0.543000E+01  0.126229E+01
  0.385996E+03  0.543014E+01  0.830991E+00
  0.386163E+03  0.543025E+01  0.642664E+00
  0.386329E+03  0.543042E+01  0.998106E+00
  0.386496E+03  0.543059E+01  0.983181E+00
  0.386663E+03  0.543069E+01  0.597359E+00
  0.386829E+03  0.543080E+01  0.657119E+00
  0.386996E+03  0.543093E+01  0.749961E+00
  0.387163E+03  0.543105E+01  0.694843E+00
  0.387329E+03  0.543114E+01  0.553759E+00
  0.387496E+03  0.543126E+01  0.715821E+00
  0.387663E+03  0.543146E+01  0.115288E+01
  0.387829E+03  0.543160E+01  0.852850E+00
  0.387996E+03  0.543174E+01  0.810601E+00
  0.388163E+03  0.543187E+01  0.747845E+00
  0.388329E+03  0.543197E+01  0.580848E+00
  0.388496E+03  0.543214E+01  0.103307E+01
  0.388663E+03  0.543227E+01  0.739736E+00
  0.388829E+03  0.543239E+01  0.739854E+00
  0.388996E+03  0.543253E+01  0.808721E+00
  0.389163E+03  0.543269E+01  0.935409E+00
  0.389329E+03  0.543282E+01  0.737738E+00
  0.389496E+03  0.543298E+01  0.965964E+00
  0.389663E+03  0.543317E+01  0.111310E+01
  0.389829E+03  0.543336E+01  0.112867E+01
  0.389996E+03  0.543356E+01  0.117562E+01
  0.390163E+03  0.543371E+01  0.871947E+00
  0.390329E+03  0.543389E+01  0.107162E+01
  0.390496E+03  0.543410E+01  0.121787E+01
  0.390663E+03  0.543428E+01  0.107761E+01
  0.390829E+03  0.543444E+01  0.917663E+00
  0.390996E+03  0.543458E+01  0.846387E+00
  0.391163E+03  0.543481E+01  0.133469E+01
  0.391329E+03  0.543498E+01  0.968256E+00
  0.391496E+03  0.543517E+01  0.112873E+01
  0.391663E+03  0.543533E+01  0.977775E+00
  0.391829E+03  0.543549E+01  0.892572E+00
  0.391996E+03  0.543561E+01  0.745612E+00
  0.392163E+03  0.543576E+01  0.854496E+00
  0.392329E+03  0.543589E+01  0.777343E+00
  0.392496E+03  0.543607E+01  0.105187E+01
  0.392663E+03  0.543628E+01  0.122551E+01
  0.392829E+03  0.543640E+01  0.704069E+00
  0.392996E+03  0.543654E+01  0.848384E+00
  0.393163E+03  0.543671E+01  0.959971E+00
  0.393329E+03  0.543686E+01  0.897097E+00
  0.393496E+03  0.543704E+01  0.104670E+01
  0.393663E+03  0.543727E+01  0.134156E+01
  0.393829E+03  0.543745E+01  0.111193E+01
  0.393996E+03  0.543770E+01  0.142195E+01
  0.394163E+03  0.543788E+01  0.108208E+01
  0.394329E+03  0.543802E+01  0.822236E+00
  0.394496E+03  0.543820E+01  0.102831E+01
  0.394663E+03  0.543829E+01  0.549117E+00
  0.394829E+03  0.543843E+01  0.833401E+00
  0.394996E+03  0.543857E+01  0.821590E+00
  0.395163E+03  0.543873E+01  0.914960E+00
  0.395329E+03  0.543886E+01  0.799731E+00
  0.395496E+03  0.543901E+01  0.856435E+00
  0.395663E+03  0.543914E+01  0.797733E+00
  0.395829E+03  0.543932E+01  0.103959E+01
  0.395996E+03  0.543945E+01  0.734624E+00
  0.396163E+03  0.543955E+01  0.587076E+00
  0.396329E+03  0.543967E+01  0.737915E+00
  0.396496E+03  0.543976E+01  0.506692E+00
  0.396663E+03  0.543990E+01  0.826232E+00
  0.396829E+03  0.544002E+01  0.693786E+00
  0.396996E+03  0.544018E+01  0.959324E+00
  0.397163E+03  0.544034E+01  0.935820E+00
  0.397329E+03  0.544044E+01  0.571446E+00
  0.397496E+03  0.544059E+01  0.902855E+00
  0.397663E+03  0.544078E+01  0.111974E+01
  0.397829E+03  0.544090E+01  0.721344E+00
  0.397996E+03  0.544106E+01  0.919250E+00
  0.398163E+03  0.544119E+01  0.773112E+00
  0.398329E+03  0.544137E+01  0.103037E+01
  0.398496E+03  0.544155E+01  0.106110E+01
  0.398663E+03  0.544171E+01  0.981830E+00
  0.398829E+03  0.544193E+01  0.128080E+01
  0.398996E+03  0.544208E+01  0.872065E+00
  0.399163E+03  0.544222E+01  0.823881E+00
  0.399329E+03  0.544243E+01  0.123532E+01
  0.399496E+03  0.544267E+01  0.139151E+01
  0.399663E+03  0.544283E+01  0.958502E+00
  0.399829E+03  0.544308E+01  0.143922E+01
  0.399996E+03  0.544328E+01  0.122216E+01
  0.400163E+03  0.544348E+01  0.116863E+01
  0.400329E+03  0.544367E+01  0.111486E+01
  0.400496E+03  0.544383E+01  0.935056E+00
  0.400663E+03  0.544404E+01  0.120659E+01
  0.400829E+03  0.544417E+01  0.795853E+00
  0.400996E+03  0.544435E+01  0.105316E+01
  0.401163E+03  0.544454E+01  0.111504E+01
  0.401329E+03  0.544466E+01  0.678038E+00
  0.401496E+03  0.544477E+01  0.691964E+00
  0.401663E+03  0.544485E+01  0.470084E+00
  0.401829E+03  0.544501E+01  0.886109E+00
  0.401996E+03  0.544517E+01  0.965729E+00
  0.402163E+03  0.544536E+01  0.114777E+01
  0.402329E+03  0.544555E+01  0.107855E+01
  0.402496E+03  0.544569E+01  0.832695E+00
  0.402663E+03  0.544580E+01  0.674336E+00
  0.402829E+03  0.544598E+01  0.103389E+01
  0.402996E+03  0.544612E+01  0.809191E+00
  0.403163E+03  0.544628E+01  0.965083E+00
  0.403329E+03  0.544644E+01  0.941226E+00
  0.403496E+03  0.544661E+01  0.967786E+00
  0.403663E+03  0.544676E+01  0.901857E+00
  0.403829E+03  0.544687E+01  0.660880E+00
  0.403996E+03  0.544697E+01  0.574443E+00
  0.404163E+03  0.544709E+01  0.681152E+00
  0.404329E+03  0.544725E+01  0.977540E+00
  0.404496E+03  0.544735E+01  0.565805E+00
  0.404663E+03  0.544751E+01  0.935585E+00
  0.404829E+03  0.544767E+01  0.938347E+00
  0.404996E+03  0.544788E+01  0.121875E+01
  0.405163E+03  0.544802E+01  0.849031E+00
  0.405329E+03  0.544814E+01  0.708887E+00
  0.405496E+03  0.544823E+01  0.520559E+00
  0.405663E+03  0.544837E+01  0.794501E+00
  0.405829E+03  0.544853E+01  0.969549E+00
  0.405996E+03  0.544867E+01  0.793678E+00
  0.406163E+03  0.544878E+01  0.667990E+00
  0.406329E+03  0.544891E+01  0.777754E+00
  0.406496E+03  0.544909E+01  0.102373E+01
  0.406663E+03  0.544928E+01  0.113002E+01
  0.406829E+03  0.544946E+01  0.105975E+01
  0.406996E+03  0.544970E+01  0.143382E+01
  0.407163E+03  0.544991E+01  0.124837E+01
  0.407329E+03  0.545008E+01  0.987353E+00
  0.407496E+03  0.545027E+01  0.108883E+01
  0.407663E+03  0.545042E+01  0.915548E+00
  0.407829E+03  0.545057E+01  0.851558E+00
  0.407996E+03  0.545076E+01  0.109459E+01
  0.408163E+03  0.545094E+01  0.111475E+01
  0.408329E+03  0.545118E+01  0.139127E+01
  0.408496E+03  0.545135E+01  0.984356E+00
  0.408663E+03  0.545152E+01  0.101791E+01
  0.408829E+03  0.545168E+01  0.908379E+00
  0.408996E+03  0.545187E+01  0.114089E+01
  0.409163E+03  0.545201E+01  0.798203E+00
  0.409329E+03  0.545220E+01  0.111381E+01
  0.409496E+03  0.545238E+01  0.109970E+01
  0.409663E+03  0.545256E+01  0.104935E+01
  0.409829E+03  0.545276E+01  0.117351E+01
  0.409996E+03  0.545294E+01  0.104365E+01
  0.410163E+03  0.545315E+01  0.123374E+01
  0.410329E+03  0.545332E+01  0.101667E+01
  0.410496E+03  0.545350E+01  0.101820E+01
  0.410663E+03  0.545370E+01  0.120524E+01
  0.410829E+03  0.545389E+01  0.108631E+01
  0.410996E+03  0.545404E+01  0.922540E+00
  0.411163E+03  0.545416E+01  0.698369E+00
  0.411329E+03  0.545429E+01  0.770527E+00
  0.411496E+03  0.545444E+01  0.891456E+00
  0.411663E+03  0.545459E+01  0.840158E+00
  0.411829E+03  0.545472E+01  0.774816E+00
  0.411996E+03  0.545480E+01  0.458920E+00
  0.412163E+03  0.545495E+01  0.885874E+00
  0.412329E+03  0.545509E+01  0.816007E+00
  0.412496E+03  0.545521E+01  0.703305E+00
  0.412663E+03  0.545533E+01  0.730217E+00
  0.412829E+03  0.545548E+01  0.882466E+00
  0.412996E+03  0.545566E+01  0.102790E+01
  0.413163E+03  0.545581E+01  0.888753E+00
  0.413329E+03  0.545594E+01  0.769939E+00
  0.413496E+03  0.545608E+01  0.838043E+00
  0.413663E+03  0.545624E+01  0.914490E+00
  0.413829E+03  0.545635E+01  0.647130E+00
  0.413996E+03  0.545651E+01  0.931824E+00
  0.414163E+03  0.545665E+01  0.833871E+00
  0.414329E+03  0.545684E+01  0.111451E+01
  0.414496E+03  0.545698E+01  0.855906E+00
  0.414663E+03  0.545711E+01  0.727044E+00
  0.414829E+03  0.545725E+01  0.817711E+00
  0.414996E+03  0.545739E+01  0.832637E+00
  0.415163E+03  0.545749E+01  0.607643E+00
  0.415329E+03  0.545762E+01  0.753839E+00
  0.415496E+03  0.545778E+01  0.930649E+00
  0.415663E+03  0.545792E+01  0.857669E+00
  0.415829E+03  0.545808E+01  0.893042E+00
  0.415996E+03  0.545830E+01  0.131823E+01
  0.416163E+03  0.545848E+01  0.108031E+01
  0.416329E+03  0.545865E+01  0.987412E+00
  0.416496E+03  0.545886E+01  0.120771E+01
  0.416662E+03  0.545901E+01  0.896862E+00
  0.416829E+03  0.545919E+01  0.104711E+01
  0.416996E+03  0.545935E+01  0.952273E+00
  0.417162E+03  0.545951E+01  0.961616E+00
  0.417329E+03  0.545966E+01  0.876472E+00
  0.417496E+03  0.545981E+01  0.884757E+00
  0.417662E+03  0.546000E+01  0.108313E+01
  0.417829E+03  0.546010E+01  0.618572E+00
  0.417996E+03  0.546021E+01  0.623332E+00
  0.418162E+03  0.546037E+01  0.943165E+00
  0.418329E+03  0.546056E+01  0.114624E+01
  0.418496E+03  0.546069E+01  0.724929E+00
  0.418662E+03  0.546086E+01  0.101938E+01
  0.418829E+03  0.546097E+01  0.667872E+00
  0.418996E+03  0.546111E+01  0.822060E+00
  0.419162E+03  0.546123E+01  0.681681E+00
  0.419329E+03  0.546134E+01  0.662642E+00
  0.419496E+03  0.546146E+01  0.662055E+00
  0.419662E+03  0.546164E+01  0.107209E+01
  0.419829E+03  0.546178E+01  0.858021E+00
  0.419996E+03  0.546196E+01  0.101703E+01
  0.420162E+03  0.546210E+01  0.836985E+00
  0.420329E+03  0.546227E+01  0.999752E+00
  0.420496E+03  0.546244E+01  0.100010E+01
  0.420662E+03  0.546260E+01  0.921953E+00
  0.420829E+03  0.546269E+01  0.556286E+00
  0.420996E+03  0.546283E+01  0.806253E+00
  0.421162E+03  0.546293E+01  0.563866E+00
  0.421329E+03  0.546303E+01  0.601767E+00
  0.421496E+03  0.546318E+01  0.865719E+00
  0.421662E+03  0.546328E+01  0.614341E+00
  0.421829E+03  0.546339E+01  0.654533E+00
  0.421996E+03  0.546350E+01  0.627974E+00
  0.422162E+03  0.546361E+01  0.660997E+00
  0.422329E+03  0.546372E+01  0.629560E+00
  0.422496E+03  0.546382E+01  0.590191E+00
  0.422662E+03  0.546392E+01  0.610228E+00
  0.422829E+03  0.546410E+01  0.107402E+01
  0.422996E+03  0.546428E+01  0.101961E+01
  0.423162E+03  0.546440E+01  0.700896E+00
  0.423329E+03  0.546454E+01  0.824234E+00
  0.423496E+03  0.546471E+01  0.100698E+01
  0.423662E+03  0.546491E+01  0.119842E+01
  0.423829E+03  0.546505E+01  0.782925E+00
  0.423996E+03  0.546520E+01  0.900035E+00
  0.424162E+03  0.546537E+01  0.989175E+00
  0.424329E+03  0.546550E+01  0.764533E+00
  0.424496E+03  0.546565E+01  0.870713E+00
  0.424662E+03  0.546582E+01  0.103101E+01
  0.424829E+03  0.546601E+01  0.113566E+01
  0.424996E+03  0.546617E+01  0.887695E+00
  0.425162E+03  0.546636E+01  0.116234E+01
  0.425329E+03  0.546658E+01  0.126523E+01
  0.425496E+03  0.546673E+01  0.898625E+00
  0.425662E+03  0.546686E+01  0.753898E+00
  0.425829E+03  0.546693E+01  0.431890E+00
  0.425996E+03  0.546705E+01  0.696077E+00
  0.426162E+03  0.546722E+01  0.100992E+01
  0.426329E+03  0.546735E+01  0.767119E+00
  0.426496E+03  0.546752E+01  0.959031E+00
  0.426662E+03  0.546764E+01  0.719288E+00
  0.426829E+03  0.546782E+01  0.107931E+01
  0.426996E+03  0.546800E+01  0.101944E+01
  0.427162E+03  0.546808E+01  0.487536E+00
  0.427329E+03  0.546820E+01  0.724459E+00
  0.427496E+03  0.546829E+01  0.536190E+00
  0.427662E+03  0.546843E+01  0.795970E+00
  0.427829E+03  0.546858E+01  0.897391E+00
  0.427996E+03  0.546870E+01  0.691846E+00
  0.428162E+03  0.546880E+01  0.585842E+00
  0.428329E+03  0.546897E+01  0.977775E+00
  0.428496E+03  0.546909E+01  0.727103E+00
  0.428662E+03  0.546920E+01  0.639550E+00
  0.428829E+03  0.546929E+01  0.558460E+00
  0.428996E+03  0.546938E+01  0.486537E+00
  0.429162E+03  0.546952E+01  0.842685E+00
  0.429329E+03  0.546967E+01  0.855906E+00
  0.429496E+03  0.546982E+01  0.877823E+00
  0.429662E+03  0.546991E+01  0.569918E+00
  0.429829E+03  0.547003E+01  0.688732E+00
  0.429996E+03  0.547015E+01  0.728160E+00
  0.430162E+03  0.547021E+01  0.328883E+00
  0.430329E+03  0.547031E+01  0.615869E+00
  0.430496E+03  0.547044E+01  0.750548E+00
  0.430662E+03  0.547054E+01  0.583962E+00
  0.430829E+03  0.547067E+01  0.765356E+00
  0.430996E+03  0.547077E+01  0.576088E+00
  0.431162E+03  0.547091E+01  0.842861E+00
  0.431329E+03  0.547100E+01  0.524379E+00
  0.431496E+03  0.547115E+01  0.860548E+00
  0.431662E+03  0.547129E+01  0.817711E+00
  0.431829E+03  0.547141E+01  0.727220E+00
  0.431996E+03  0.547153E+01  0.720815E+00
  0.432162E+03  0.547165E+01  0.700602E+00
  0.432329E+03  0.547183E+01  0.100604E+01
  0.432496E+03  0.547198E+01  0.897332E+00
  0.432662E+03  0.547215E+01  0.997225E+00
  0.432829E+03  0.547234E+01  0.114900E+01
  0.432996E+03  0.547250E+01  0.944282E+00
  0.433162E+03  0.547265E+01  0.850559E+00
  0.433329E+03  0.547284E+01  0.111463E+01
  0.433496E+03  0.547300E+01  0.960617E+00
  0.433662E+03  0.547315E+01  0.888929E+00
  0.433829E+03  0.547326E+01  0.599005E+00
  0.433996E+03  0.547336E+01  0.590073E+00
  0.434162E+03  0.547351E+01  0.921659E+00
  0.434329E+03  0.547365E+01  0.824704E+00
  0.434496E+03  0.547383E+01  0.103583E+01
  0.434662E+03  0.547395E+01  0.706654E+00
  0.434829E+03  0.547407E+01  0.730100E+00
  0.434996E+03  0.547421E+01  0.802022E+00
  0.435162E+03  0.547428E+01  0.436708E+00
  0.435329E+03  0.547439E+01  0.616280E+00
  0.435496E+03  0.547450E+01  0.637140E+00
  0.435662E+03  0.547459E+01  0.543711E+00
  0.435829E+03  0.547469E+01  0.579496E+00
  0.435996E+03  0.547485E+01  0.926242E+00
  0.436162E+03  0.547498E+01  0.805489E+00
  0.436329E+03  0.547511E+01  0.765297E+00
  0.436496E+03  0.547524E+01  0.760302E+00
  0.436662E+03  0.547539E+01  0.864720E+00
  0.436829E+03  0.547549E+01  0.582376E+00
  0.436996E+03  0.547561E+01  0.733743E+00
  0.437162E+03  0.547570E+01  0.517445E+00
  0.437329E+03  0.547578E+01  0.463268E+00
  0.437496E+03  0.547596E+01  0.102261E+01
  0.437662E+03  0.547605E+01  0.562103E+00
  0.437829E+03  0.547613E+01  0.459625E+00
  0.437996E+03  0.547618E+01  0.276586E+00
  0.438162E+03  0.547633E+01  0.879528E+00
  0.438329E+03  0.547643E+01  0.603118E+00
  0.438496E+03  0.547654E+01  0.655474E+00
  0.438662E+03  0.547670E+01  0.928651E+00
  0.438829E+03  0.547680E+01  0.581494E+00
  0.438996E+03  0.547694E+01  0.836339E+00
  0.439162E+03  0.547709E+01  0.879292E+00
  0.439329E+03  0.547727E+01  0.108830E+01
  0.439496E+03  0.547744E+01  0.947690E+00
  0.439662E+03  0.547756E+01  0.746141E+00
  0.439829E+03  0.547775E+01  0.108472E+01
  0.439996E+03  0.547789E+01  0.833929E+00
  0.440162E+03  0.547798E+01  0.519267E+00
  0.440329E+03  0.547810E+01  0.745612E+00
  0.440496E+03  0.547826E+01  0.887872E+00
  0.440662E+03  0.547839E+01  0.807017E+00
  0.440829E+03  0.547852E+01  0.772818E+00
  0.440996E+03  0.547876E+01  0.138011E+01
  0.441162E+03  0.547894E+01  0.107414E+01
  0.441329E+03  0.547913E+01  0.108842E+01
  0.441496E+03  0.547926E+01  0.806077E+00
  0.441662E+03  0.547940E+01  0.805901E+00
  0.441829E+03  0.547958E+01  0.102478E+01
  0.441996E+03  0.547967E+01  0.542007E+00
  0.442162E+03  0.547975E+01  0.509983E+00
  0.442329E+03  0.547984E+01  0.492942E+00
  0.442496E+03  0.547996E+01  0.708593E+00
  0.442662E+03  0.548007E+01  0.669635E+00
  0.442829E+03  0.548021E+01  0.784335E+00
  0.442996E+03  0.548029E+01  0.477488E+00
  0.443162E+03  0.548046E+01  0.100292E+01
  0.443329E+03  0.548062E+01  0.970959E+00
  0.443496E+03  0.548076E+01  0.787920E+00
  0.443662E+03  0.548085E+01  0.567509E+00
  0.443829E+03  0.548097E+01  0.648892E+00
  0.443996E+03  0.548110E+01  0.776050E+00
  0.444162E+03  0.548124E+01  0.862487E+00
  0.444329E+03  0.548140E+01  0.933176E+00
  0.444496E+03  0.548154E+01  0.832930E+00
  0.444662E+03  0.548167E+01  0.720992E+00
  0.444829E+03  0.548176E+01  0.564982E+00
  0.444996E+03  0.548189E+01  0.749608E+00
  0.445162E+03  0.548196E+01  0.426249E+00
  0.445329E+03  0.548204E+01  0.452339E+00
  0.445496E+03  0.548212E+01  0.469438E+00
  0.445662E+03  0.548221E+01  0.551115E+00
  0.445829E+03  0.548228E+01  0.402392E+00
  0.445996E+03  0.548239E+01  0.621980E+00
  0.446162E+03  0.548249E+01  0.603529E+00
  0.446329E+03  0.548258E+01  0.505869E+00
  0.446496E+03  0.548258E+01  0.368428E-01
  0.446662E+03  0.548271E+01  0.766002E+00
  0.446829E+03  0.548286E+01  0.837161E+00
  0.446996E+03  0.548301E+01  0.914020E+00
  0.447162E+03  0.548313E+01  0.671985E+00
  0.447329E+03  0.548324E+01  0.662114E+00
  0.447496E+03  0.548337E+01  0.783102E+00
  0.447662E+03  0.548351E+01  0.803198E+00
  0.447829E+03  0.548369E+01  0.108672E+01
  0.447996E+03  0.548377E+01  0.450987E+00
  0.448162E+03  0.548388E+01  0.670046E+00
  0.448329E+03  0.548406E+01  0.104846E+01
  0.448496E+03  0.548423E+01  0.982476E+00
  0.448662E+03  0.548435E+01  0.732097E+00
  0.448829E+03  0.548450E+01  0.855318E+00
  0.448996E+03  0.548464E+01  0.848149E+00
  0.449162E+03  0.548476E+01  0.670105E+00
  0.449329E+03  0.548492E+01  0.947337E+00
  0.449496E+03  0.548501E+01  0.523556E+00
  0.449662E+03  0.548510E+01  0.559576E+00
  0.449829E+03  0.548521E+01  0.612931E+00
  0.449995E+03  0.548534E+01  0.768118E+00
  0.450162E+03  0.548545E+01  0.643075E+00
  0.450329E+03  0.548562E+01  0.993582E+00
  0.450495E+03  0.548580E+01  0.107702E+01
  0.450662E+03  0.548597E+01  0.983651E+00
  0.450829E+03  0.548612E+01  0.898742E+00
  0.450995E+03  0.548623E+01  0.630383E+00
  0.451162E+03  0.548636E+01  0.800612E+00
  0.451329E+03  0.548647E+01  0.628032E+00
  0.451495E+03  0.548654E+01  0.397574E+00
  0.451662E+03  0.548664E+01  0.604940E+00
  0.451829E+03  0.548671E+01  0.404037E+00
  0.451995E+03  0.548682E+01  0.637845E+00
  0.452162E+03  0.548689E+01  0.394224E+00
  0.452329E+03  0.548700E+01  0.661056E+00
  0.452495E+03  0.548710E+01  0.586900E+00
  0.452662E+03  0.548725E+01  0.863192E+00
  0.452829E+03  0.548734E+01  0.578732E+00
  0.452995E+03  0.548740E+01  0.336463E+00
  0.453162E+03  0.548750E+01  0.589133E+00
  0.453329E+03  0.548761E+01  0.620452E+00
  0.453495E+03  0.548770E+01  0.534486E+00
  0.453662E+03  0.548778E+01  0.486185E+00
  0.453829E+03  0.548794E+01  0.957209E+00
  0.453995E+03  0.548802E+01  0.424486E+00
  0.454162E+03  0.548815E+01  0.764239E+00
  0.454329E+03  0.548826E+01  0.647952E+00
  0.454495E+03  0.548841E+01  0.878470E+00
  0.454662E+03  0.548855E+01  0.835163E+00
  0.454829E+03  0.548864E+01  0.542888E+00
  0.454995E+03  0.548879E+01  0.864191E+00
  0.455162E+03  0.548891E+01  0.743732E+00
  0.455329E+03  0.548902E+01  0.607408E+00
  0.455495E+03  0.548914E+01  0.725575E+00
  0.455662E+03  0.548926E+01  0.717760E+00
  0.455829E+03  0.548940E+01  0.791622E+00
  0.455995E+03  0.548956E+01  0.946044E+00
  0.456162E+03  0.548968E+01  0.699074E+00
  0.456329E+03  0.548979E+01  0.632498E+00
  0.456495E+03  0.548993E+01  0.871125E+00
  0.456662E+03  0.549008E+01  0.871419E+00
  0.456829E+03  0.549019E+01  0.607643E+00
  0.456995E+03  0.549032E+01  0.774934E+00
  0.457162E+03  0.549046E+01  0.814950E+00
  0.457329E+03  0.549062E+01  0.985296E+00
  0.457495E+03  0.549076E+01  0.814832E+00
  0.457662E+03  0.549097E+01  0.122839E+01
  0.457829E+03  0.549116E+01  0.110440E+01
  0.457995E+03  0.549131E+01  0.890281E+00
  0.458162E+03  0.549143E+01  0.672690E+00
  0.458329E+03  0.549152E+01  0.581494E+00
  0.458495E+03  0.549162E+01  0.536366E+00
  0.458662E+03  0.549166E+01  0.279230E+00
  0.458829E+03  0.549173E+01  0.409620E+00
  0.458995E+03  0.549181E+01  0.474550E+00
  0.459162E+03  0.549193E+01  0.698310E+00
  0.459329E+03  0.549206E+01  0.735682E+00
  0.459495E+03  0.549219E+01  0.748374E+00
  0.459662E+03  0.549234E+01  0.880997E+00
  0.459829E+03  0.549243E+01  0.566569E+00
  0.459995E+03  0.549259E+01  0.954506E+00
  0.460162E+03  0.549273E+01  0.771114E+00
  0.460329E+03  0.549286E+01  0.766531E+00
  0.460495E+03  0.549296E+01  0.598593E+00
  0.460662E+03  0.549302E+01  0.339577E+00
  0.460829E+03  0.549311E+01  0.574795E+00
  0.460995E+03  0.549321E+01  0.577322E+00
  0.461162E+03  0.549331E+01  0.559283E+00
  0.461329E+03  0.549339E+01  0.514977E+00
  0.461495E+03  0.549351E+01  0.653652E+00
  0.461662E+03  0.549364E+01  0.778930E+00
  0.461829E+03  0.549373E+01  0.515036E+00
  0.461995E+03  0.549384E+01  0.687263E+00
  0.462162E+03  0.549390E+01  0.335170E+00
  0.462329E+03  0.549399E+01  0.543887E+00
  0.462495E+03  0.549409E+01  0.567157E+00
  0.462662E+03  0.549417E+01  0.452339E+00
  0.462829E+03  0.549421E+01  0.279524E+00
  0.462995E+03  0.549432E+01  0.597242E+00
  0.463162E+03  0.549436E+01  0.234337E+00
  0.463329E+03  0.549443E+01  0.418963E+00
  0.463495E+03  0.549456E+01  0.809015E+00
  0.463662E+03  0.549462E+01  0.345806E+00
  0.463829E+03  0.549473E+01  0.603823E+00
  0.463995E+03  0.549481E+01  0.514625E+00
  0.464162E+03  0.549493E+01  0.696488E+00
  0.464329E+03  0.549506E+01  0.737033E+00
  0.464495E+03  0.549516E+01  0.621863E+00
  0.464662E+03  0.549525E+01  0.540421E+00
  0.464829E+03  0.549540E+01  0.862252E+00
  0.464995E+03  0.549553E+01  0.756072E+00
  0.465162E+03  0.549565E+01  0.719758E+00
  0.465329E+03  0.549583E+01  0.105857E+01
  0.465495E+03  0.549605E+01  0.129079E+01
  0.465662E+03  0.549622E+01  0.964965E+00
  0.465829E+03  0.549630E+01  0.513743E+00
  0.465995E+03  0.549647E+01  0.957444E+00
  0.466162E+03  0.549657E+01  0.578732E+00
  0.466329E+03  0.549669E+01  0.745965E+00
  0.466495E+03  0.549683E+01  0.794090E+00
  0.466662E+03  0.549691E+01  0.460330E+00
  0.466829E+03  0.549696E+01  0.326356E+00
  0.466995E+03  0.549703E+01  0.385234E+00
  0.467162E+03  0.549712E+01  0.521088E+00
  0.467329E+03  0.549724E+01  0.707418E+00
  0.467495E+03  0.549733E+01  0.545239E+00
  0.467662E+03  0.549743E+01  0.606409E+00
  0.467829E+03  0.549754E+01  0.637317E+00
  0.467995E+03  0.549768E+01  0.833165E+00
  0.468162E+03  0.549776E+01  0.473786E+00
  0.468329E+03  0.549787E+01  0.632028E+00
  0.468495E+03  0.549797E+01  0.583845E+00
  0.468662E+03  0.549813E+01  0.951450E+00
  0.468829E+03  0.549825E+01  0.672926E+00
  0.468995E+03  0.549837E+01  0.713412E+00
  0.469162E+03  0.549843E+01  0.343573E+00
  0.469329E+03  0.549858E+01  0.887460E+00
  0.469495E+03  0.549867E+01  0.564454E+00
  0.469662E+03  0.549875E+01  0.454983E+00
  0.469829E+03  0.549884E+01  0.509689E+00
  0.469995E+03  0.549894E+01  0.580613E+00
  0.470162E+03  0.549904E+01  0.622098E+00
  0.470329E+03  0.549913E+01  0.538011E+00
  0.470495E+03  0.549926E+01  0.714587E+00
  0.470662E+03  0.549936E+01  0.635848E+00
  0.470829E+03  0.549943E+01  0.391639E+00
  0.470995E+03  0.549954E+01  0.661761E+00
  0.471162E+03  0.549966E+01  0.685677E+00
  0.471329E+03  0.549981E+01  0.911023E+00
  0.471495E+03  0.549990E+01  0.495880E+00
  0.471662E+03  0.550003E+01  0.782690E+00
  0.471829E+03  0.550008E+01  0.262131E+00
  0.471995E+03  0.550017E+01  0.548059E+00
  0.472162E+03  0.550024E+01  0.411265E+00
  0.472329E+03  0.550030E+01  0.326356E+00
  0.472495E+03  0.550041E+01  0.667049E+00
  0.472662E+03  0.550056E+01  0.875238E+00
  0.472829E+03  0.550071E+01  0.883523E+00
  0.472995E+03  0.550081E+01  0.624801E+00
  0.473162E+03  0.550094E+01  0.745612E+00
  0.473329E+03  0.550111E+01  0.101644E+01
  0.473495E+03  0.550124E+01  0.748021E+00
  0.473662E+03  0.550141E+01  0.100128E+01
  0.473829E+03  0.550148E+01  0.418845E+00
  0.473995E+03  0.550157E+01  0.523556E+00
  0.474162E+03  0.550168E+01  0.647071E+00
  0.474329E+03  0.550184E+01  0.919720E+00
  0.474495E+03  0.550194E+01  0.592365E+00
  0.474662E+03  0.550207E+01  0.779870E+00
  0.474829E+03  0.550220E+01  0.764416E+00
  0.474995E+03  0.550234E+01  0.832578E+00
  0.475162E+03  0.550246E+01  0.654005E+00
  0.475329E+03  0.550255E+01  0.557520E+00
  0.475495E+03  0.550268E+01  0.738972E+00
  0.475662E+03  0.550280E+01  0.733860E+00
